"id_celda","semana","celda_raster","x","y","altitud_m","anio","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","clim_precipitacion_mm","clim_temperatura_bilineal_c","clim_radiacion_bilineal_mj_m2_dia"
1,50,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,204.778579711914,19.5371437072754,18.2816772460938,12.3057146072388,13.1112079620361,52.9755203723907,19.664452791214,14.204076230526
1,51,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,0,20.4928569793701,19.1762161254883,13.1971426010132,14.3899354934692,47.7141726016998,19.7734894752502,14.0812121033669
1,52,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,0,21.4742851257324,19.9637470245361,13.1599998474121,13.5856781005859,31.3560007810593,19.9252654314041,14.439926981926
1,1,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,50.9395484924316,20.5871429443359,19.2039928436279,12.7714281082153,12.8402128219604,45.6016323566437,19.8855127096176,15.4961982965469
1,2,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,60.5059471130371,20.8885707855225,19.5227699279785,14.9642858505249,15.2157764434814,29.711416721344,19.9382344484329,15.1229518055916
1,3,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,0,20.4471435546875,18.9595642089844,14.289999961853,14.3429183959961,18.8031306266785,20.2528569698334,15.2749602198601
1,4,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,107.050170898438,19.9414291381836,18.6063480377197,14.125714302063,13.861927986145,29.3617245554924,20.1895332336426,15.0005701184273
1,5,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,22.4354305267334,20.58571434021,19.235668182373,14.0100002288818,14.6600923538208,19.2476449608803,20.5079395771027,15.0909743309021
1,6,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,0,20.6771430969238,19.2872676849365,13.8599996566772,14.1475191116333,34.3958901166916,20.2421184778214,14.3032941222191
1,7,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,73.2947235107422,20.3485717773438,19.0226440429688,16.3771419525146,17.3414897918701,29.3135819733143,20.3472081422806,15.0956937670708
1,8,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,0,20.7542858123779,19.3637733459473,15.082857131958,16.5692291259766,44.0292512178421,20.158071398735,15.0571259856224
1,9,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,0,20.9471435546875,19.4741439819336,15.458571434021,15.869384765625,32.6153460741043,20.0702034235001,14.9074032902718
1,10,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,69.1981735229492,21.3414287567139,19.6480922698975,14.1771430969238,14.7139177322388,38.4069938361645,20.2576022148132,14.8122250437737
1,11,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,33.5517501831055,22.4314289093018,20.5567512512207,14.4657144546509,15.0198860168457,52.1801781654358,20.1087149381638,14.6920722126961
1,12,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,77.8874359130859,20.8257141113281,19.3874931335449,13.3871431350708,13.9576349258423,47.3240595459938,20.1952403783798,15.3942396640778
1,13,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,61.2931060791016,21.8928565979004,20.2436275482178,14.6700000762939,15.2252559661865,42.8455221951008,20.3510047197342,14.7637159824371
1,14,30,-76.0749984513968,4.97499932907522,2018.1494140625,2012,52.9722061157227,21.167142868042,19.7476100921631,14.5942859649658,14.4563989639282,60.4381417632103,20.3063060045242,15.1753107905388
