"id_celda","x","y","precipitacion_mm","ajuste_tendencia","residual_tendencia"
184,-75.9749984499067,4.12499931640923,50.7035369873047,31.7200624884083,18.9834744988964
185,-75.9249984491616,4.12499931640923,55.5307769775391,29.6437638097449,25.8870131677942
186,-75.8749984484166,4.12499931640923,55.088794708252,27.567465131082,27.52132957717
187,-77.4249984715133,4.07499931566417,115.616149902344,90.7524265125507,24.8637233897931
188,-77.3749984707683,4.07499931566417,96.96630859375,88.6761278338873,8.29018075986276
189,-77.3249984700232,4.07499931566417,100.395080566406,86.5998291552238,13.7952514111825
190,-77.2749984692782,4.07499931566417,93.7717208862305,84.5235304765609,9.24819040966955
191,-77.2249984685331,4.07499931566417,95.0784149169922,82.4472317978975,12.6311831190947
192,-77.1749984677881,4.07499931566417,89.3099899291992,80.370933119234,8.93905680996521
193,-77.124998467043,4.07499931566417,83.3158493041992,78.2946344405705,5.02121486362867
194,-77.074998466298,4.07499931566417,80.529182434082,76.2183357619071,4.31084667217493
195,-77.0249984655529,4.07499931566417,76.6013336181641,74.1420370832437,2.45929653492041
196,-76.9749984648078,4.07499931566417,83.0799942016602,72.0657384045802,11.01425579708
197,-76.9249984640628,4.07499931566417,77.6012954711914,69.9894397259167,7.61185574527467
198,-76.4749984573573,4.07499931566417,38.2246246337891,51.3027516179462,-13.0781269841572
199,-76.4249984566122,4.07499931566417,31.0576972961426,49.2264529392828,-18.1687556431402
200,-76.3749984558672,4.07499931566417,30.5091705322266,47.1501542606199,-16.6409837283933
201,-76.3249984551221,4.07499931566417,30.7024269104004,45.0738555819565,-14.3714286715561
202,-76.2749984543771,4.07499931566417,32.7637252807617,42.997556903293,-10.2338316225313
203,-76.224998453632,4.07499931566417,31.6808795928955,40.9212582246295,-9.24037863173403
204,-76.1749984528869,4.07499931566417,38.3927764892578,38.8449595459661,-0.45218305670827
205,-76.1249984521419,4.07499931566417,37.2254867553711,36.7686608673026,0.456825888068465
206,-76.0749984513968,4.07499931566417,35.491039276123,34.6923621886392,0.798677087483876
207,-76.0249984506518,4.07499931566417,38.5591201782227,32.6160635099757,5.94305666824694
208,-75.9749984499067,4.07499931566417,51.3995246887207,30.5397648313123,20.8597598574084
209,-75.9249984491616,4.07499931566417,48.6788711547852,28.4634661526488,20.2154050021363
210,-75.8749984484166,4.07499931566417,44.5334243774414,26.3871674739859,18.1462569034555
211,-75.8249984476715,4.07499931566417,42.4022216796875,24.3108687953225,18.091352884365
212,-77.4249984715133,4.02499931491912,142.598831176758,89.5721288554547,53.0267023213032
213,-77.3749984707683,4.02499931491912,107.468971252441,87.4958301767912,19.9731410756502
214,-77.3249984700232,4.02499931491912,105.371421813965,85.4195314981277,19.9518903158371
215,-77.1749984677881,4.02499931491912,96.7078094482422,79.190635462138,17.5171739861042
216,-77.124998467043,4.02499931491912,87.4021682739258,77.1143367834745,10.2878314904513
