"anio","semana","termino","beta_mco","se_mco","beta_mcg","se_mcg"
2011,32,"y_km",0.0306432078653693,0.00209625984966826,0.0227317189282261,0.00961156036663385
2011,32,"altitud_m",-0.000667113866397693,0.000136219770335478,0.000349243807035916,0.000206230840974421
2012,32,"(Intercept)",4.64158079089211,0.195202403382287,5.38852192282599,0.701871824468661
2012,32,"x_km",-0.043153838239712,0.00297518115914354,-0.0466550285523216,0.0112246739418034
2012,32,"y_km",0.0358755127908945,0.00220109658198596,0.0267791263920299,0.0105791253863388
2012,32,"altitud_m",-0.000468742150786477,0.000143032301521103,-0.000157871892252333,0.000237339645272224
2013,32,"(Intercept)",4.2662852055345,0.0262162456210727,4.45548837785977,0.0888761925814339
2013,32,"x_km",-0.0144168620520836,0.00039957540831371,-0.0116201732014052,0.00144217331604888
2013,32,"y_km",0.00316128393119866,0.000295613617605098,9.67672460885239e-05,0.00141409584595717
2013,32,"altitud_m",-1.14230240947171e-05,1.92096505137848e-05,-2.52834729236737e-05,1.94034287888972e-05
2014,32,"(Intercept)",-57.2598896122748,3.98109445249058,-27.5960333815075,15.6432083191412
2014,32,"x_km",0.0118068291194978,0.00376241443856077,-0.0133891666949175,0.0135465730732747
2014,32,"y_km",-0.0317414769183352,0.00337924271841451,-0.00918092373393044,0.0127814977637302
2014,32,"radiacion_bilineal_mj_m2_dia",3.84229056273106,0.246698642648313,2.02280633307241,0.967057290713145
2014,32,"altitud_m",-0.000918547319523259,0.000114870078701517,-0.000683290209654988,0.000187263270667304
2016,32,"(Intercept)",2.64848044249959,0.0188402774992614,2.7405397250748,0.144927835978059
2016,32,"x_km",-0.019132655686076,0.000442702849698682,-0.0185726322908156,0.00239260082766363
2016,32,"y_km",0.0123593075498631,0.000442239446638568,0.0119605887745287,0.00241048035321258
2017,32,"(Intercept)",-3.64059783156295,0.161957705998225,-4.09569531477413,0.505863228972937
2017,32,"temperatura_bilineal_c",0.291235603030872,0.00696134110727485,0.307546145523731,0.0228369898166956
2017,32,"altitud_m",-0.000104576415896361,1.96883041128369e-05,4.86570033219849e-05,4.00777323152372e-05
2018,32,"(Intercept)",12.3755058679398,1.86539813576973,5.03278665010082,7.61263592376047
2018,32,"x_km",-0.0319500642111364,0.00252619743680055,-0.0379629470175512,0.00952663997155524
2018,32,"y_km",0.0223658510524497,0.00131856658908178,0.0188868998447202,0.00563282517010382
2018,32,"radiacion_bilineal_mj_m2_dia",-0.48544016616268,0.104818599338329,-0.0821645639120819,0.4315468418692
2018,32,"altitud_m",-0.000317479815257876,7.53837102163458e-05,8.20624359751345e-05,0.000138682534083139
2019,32,"(Intercept)",2.85288946325038,0.0734201754726118,3.48691033692388,0.612403461744736
2019,32,"x_km",-0.0697195690381157,0.00172520393653314,-0.0574102442926121,0.0098966291358798
2019,32,"y_km",0.036134017581992,0.00172339806430066,0.0345555364341647,0.00996606689488028
2020,32,"(Intercept)",2.1501243494306,0.0153119829338331,2.02192248260687,0.0962683525189584
2020,32,"x_km",-0.0232663257418598,0.000359796105954982,-0.023714460798291,0.00147958631711856
2020,32,"y_km",0.0125683153166139,0.000359419486250297,0.0134360363935901,0.00148361691384306
2021,32,"(Intercept)",-5.98034246976335,2.20417380945222,-20.6026494311633,10.801889538134
2021,32,"temperatura_bilineal_c",0.98866952506889,0.0392215175556407,1.19194122060028,0.176610818964108
2021,32,"radiacion_bilineal_mj_m2_dia",-0.611273028846986,0.104769114399951,0.0496561544803889,0.510855777312854
2021,32,"altitud_m",-0.000484403935662667,9.45854596641746e-05,0.000108355740002428,0.000158856174872958
2022,32,"(Intercept)",-27.7649227514044,2.77511152911123,-19.2875181376995,15.5063839259989
2022,32,"temperatura_bilineal_c",0.795227038848397,0.0385188559212742,0.759902456984111,0.181202245157744
2022,32,"radiacion_bilineal_mj_m2_dia",1.18653939030037,0.14581109768921,0.691292544577878,0.815294248155207
2022,32,"altitud_m",-0.000403144105300203,0.00010717944221835,-4.04199595516703e-05,0.000191315955917615
2023,32,"(Intercept)",-7.73357085952689,2.88019255889332,-18.3751883036937,13.6840825727309
2023,32,"temperatura_bilineal_c",0.969510098501582,0.024737476095747,1.12694402394023,0.105204966674238
2023,32,"radiacion_bilineal_mj_m2_dia",-0.448669472147375,0.158926863570848,-0.0364826453122098,0.754892371605433
2023,32,"altitud_m",-0.000861413506588066,6.47056351834217e-05,-4.22487092037998e-05,0.000105152739980388
2024,32,"(Intercept)",-17.7380108587219,1.63400956098304,-16.0200453657618,6.76090627484289
2024,32,"x_km",-0.0177227283945125,0.000740798656444501,-0.0196639559087707,0.00256699935079258
2024,32,"y_km",0.00175403203156318,0.00080526649660295,0.00284274791740685,0.00312122261512434
2024,32,"radiacion_bilineal_mj_m2_dia",1.40472165142171,0.106754954750289,1.27457516403692,0.440422609968192
2024,32,"altitud_m",-0.00028361656304057,3.50237043831192e-05,4.95650852658053e-06,6.60513238967709e-05
2025,32,"(Intercept)",-21.268832713542,2.94597349355733,-10.9240542334428,11.5636792403058
2025,32,"x_km",-0.0104869619381089,0.00230724604725964,-0.0148000428869136,0.00750284192014257
2025,32,"y_km",0.0107865953131776,0.00190315918007018,0.00623164538049946,0.00714968641264694
2025,32,"radiacion_bilineal_mj_m2_dia",1.71130488609672,0.18037278807259,1.10199281245831,0.706695963301584
2025,32,"altitud_m",0.000109774812473409,9.80752210164937e-05,5.19848812143684e-05,0.000164822133150699
2011,33,"(Intercept)",5.52239886354241,0.213046116823437,5.26637439017221,0.753482401679786
2011,33,"x_km",-0.0821013673940862,0.00324714645833762,-0.081215832789086,0.0121905643408177
2011,33,"y_km",0.0186867335109139,0.0024023017720078,0.00527172754768646,0.011663235878614
2011,33,"altitud_m",-0.000623869703920074,0.000156107075995946,-8.1727015888273e-05,0.000224458074453158
2012,33,"(Intercept)",-5.58819177317558,0.413633757731609,-6.18895590583228,1.29466130375521
2012,33,"temperatura_bilineal_c",0.45173946562301,0.0180400409032758,0.474448133746298,0.0599354411168933
2012,33,"altitud_m",-0.000506237653826774,5.59022716655515e-05,-0.000423373017113291,0.000111386016951899
2013,33,"(Intercept)",8.69265445071104,0.225021903202285,10.1232396659834,0.690006778469632
2013,33,"x_km",-0.0918251609327704,0.00342967563514544,-0.0682147461039297,0.0109113952819954
2013,33,"y_km",0.031006770682858,0.002537340388379,0.0371595168886495,0.0109067609786675
2013,33,"altitud_m",-0.000458593081063303,0.000164882194839832,-0.000127668783929709,4.79822837173117e-05
2014,33,"(Intercept)",61.3758116285403,3.54721908451579,47.8006134561728,13.6291744285544
2014,33,"x_km",-0.0416270019997625,0.00180967185563904,-0.0441452930817076,0.00575903115108768
2014,33,"y_km",0.0562060913673781,0.00210730285019626,0.0472575100352059,0.00862413057702733
2014,33,"radiacion_bilineal_mj_m2_dia",-3.48530726431641,0.216278935270784,-2.67509742384942,0.835678448716268
2014,33,"altitud_m",-0.000236625878710527,7.78511471004528e-05,9.35469654616209e-05,0.000147895736062831
2015,33,"(Intercept)",-3.58300132636573,0.183261343805502,-1.99336872881639,0.940908660578921
2015,33,"temperatura_bilineal_c",0.308904389932816,0.00763677003732089,0.244558806957216,0.041670800888522
2015,33,"altitud_m",-0.000127097935544282,2.18312729482154e-05,-0.000113999993238831,3.51982416496932e-05
2016,33,"(Intercept)",4.93589175628311,0.170433593560202,4.76868382153017,0.606330119762676
2016,33,"x_km",-0.0900367056385458,0.00259766687120337,-0.0668898660416819,0.00961840513442907
2016,33,"y_km",0.0534561676230588,0.0019218042080469,0.0374700248815838,0.00947911933405769
2016,33,"altitud_m",-0.000221229880762839,0.000124883242834295,0.000355843568468433,0.000113595063963353
2017,33,"(Intercept)",1.46634184907097,0.745764262696315,9.47422049923684,3.38192372015823
2017,33,"temperatura_bilineal_c",0.267116224440957,0.0125050424978396,0.15120200090182,0.0541022570469998
2017,33,"radiacion_bilineal_mj_m2_dia",-0.168650853087287,0.0307723617048403,-0.505425246398116,0.138962464188605
2017,33,"altitud_m",-0.000273996303202606,2.31096954630896e-05,-0.000129650724441708,4.44715205331073e-05
2018,33,"(Intercept)",-0.42351983324166,0.220414723383036,-1.60605051947567,0.630956905768436
2018,33,"temperatura_bilineal_c",0.191187864807544,0.00939237093959213,0.234237131867542,0.0282719877738897
2018,33,"altitud_m",-0.000320031250498203,3.03870396448296e-05,-5.35306358335608e-05,6.16763527836553e-05
2019,33,"(Intercept)",40.8645221547092,3.53977222760901,30.1084840707054,14.6301672567705
2019,33,"x_km",-0.048595715486382,0.00231349010814293,-0.0415482224701051,0.00897114666738423
2019,33,"y_km",0.0224761377805039,0.00144198022770311,0.0239214183293693,0.00692849003098878
2019,33,"radiacion_bilineal_mj_m2_dia",-2.52050644994663,0.233872041613296,-1.79843716008022,0.980918563220965
2019,33,"altitud_m",-0.000265176014970542,9.04475850732682e-05,-0.000133244646367924,0.000142268582153274
2021,33,"(Intercept)",4.15627638591047,0.00855352546948529,4.24350806847918,0.0509961813118226
2021,33,"x_km",-0.00627609248701782,0.000200988021564961,-0.0056509651246715,0.000919722865911922
2021,33,"y_km",0.00517415386380234,0.000200777635604484,0.00336880900656791,0.000924582035773237
2022,33,"(Intercept)",22.2322027139689,1.26027709488931,19.7324547501331,3.86253627428825
2022,33,"x_km",-0.192845290851409,0.0192085374106366,-0.210308893345953,0.0641104203179812
2022,33,"y_km",0.0396867652309928,0.0142108476015197,0.0818862362149434,0.0595251642285835
2022,33,"altitud_m",-0.00286415254969376,0.000923453452995265,-0.00069985435661727,0.00154234678708303
