"anio","semana","escala","modelo","formula","vif_max","colineal","n","MAE","RMSE","sesgo","R2"
2023,24,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",55.0300401636681,TRUE,686,7.98949471838747,13.2185464893807,-4.39716073464434,0.570475137073502
2023,24,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",115.450469719907,TRUE,686,7.63016076158184,12.3057143067548,-4.01655031309239,0.627750126652297
2023,24,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",121.324513470052,TRUE,686,7.87229190229656,12.5734614679973,-4.13583190989731,0.611375109416528
2024,24,"original","M0",".respuesta ~ 1",NA,FALSE,686,29.7789431319067,40.6328737875423,3.91779457919952e-15,-0.00292183920294109
2024,24,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,24.2432174068603,30.2399116805661,-0.0391207056522226,0.444514090715309
2024,24,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,28.6396886960671,35.9739344712588,-0.04213805987909,0.213881732204244
2024,24,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,25.6696366292055,32.4327404607274,-0.0272225005477438,0.361031713788596
2024,24,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,29.1182988858577,38.7823923988202,-0.0165299984622698,0.0863471726589434
2024,24,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.5072872879605,FALSE,686,25.5981240236949,32.3955744862809,-0.0399406859647743,0.362495313338812
2024,24,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.89807229100665,FALSE,686,25.7770749404715,32.3302287609242,-0.0359250459177725,0.365064564975851
2024,24,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.26792418848191,FALSE,686,28.4852052037989,35.805094390741,-0.0505148630491849,0.221243551260845
2024,24,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.28038168704673,FALSE,686,25.7054144605695,32.2666766744715,-0.0481619097321374,0.367558318556493
2024,24,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,24.2833305916862,30.2703571443887,-0.0434231247228861,0.443395004136907
2024,24,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",46.8516507023266,TRUE,686,24.3020261896575,30.1300886377431,-0.0428517277896134,0.448541508286984
2024,24,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.6656446746015,FALSE,686,20.8893025659899,26.9994293603082,-0.0489573454670549,0.557186165528379
2024,24,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",64.2921283270949,TRUE,686,20.0239800557634,25.3016684874601,-0.0361094989634415,0.611124724017578
2024,24,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",70.0187226196821,TRUE,686,24.3060123931179,30.1410491112351,-0.0498457795990525,0.448140225329213
2024,24,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.2846325368389,FALSE,686,20.9157082402172,27.0233037196144,-0.0541528284320107,0.556402699287604
2024,24,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",99.4784942586854,TRUE,686,19.8031902773961,24.7877207836059,-0.0423464113447819,0.626762560825508
2024,24,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,28.946164844624,40.8413703584268,-4.1996524135114,-0.0132406884279208
2024,24,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,22.7392653698727,29.2458485170868,-2.42054220968982,0.480434312271314
2024,24,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,27.1079816245743,35.6121492675816,-3.37448620245096,0.229614003073818
2024,24,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,24.4149452366917,31.9092370030511,-2.77860295964417,0.381492672018084
2024,24,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,28.199776836372,38.9072819619066,-3.85192315892162,0.0804532903776398
2024,24,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.5072872879605,FALSE,686,24.3406885978794,31.8749191030186,-2.77533346063504,0.382822347096
2024,24,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.89807229100665,FALSE,686,24.4589068768723,31.7436403815963,-2.76532183615552,0.387895642835023
2024,24,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.26792418848191,FALSE,686,26.9846969301096,35.4093990397197,-3.34291597162165,0.23836109109764
2024,24,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.28038168704673,FALSE,686,24.3856066110142,31.6903282985214,-2.75861651225257,0.389949922398198
2024,24,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,22.76868666716,29.2692865262591,-2.42284630191472,0.479601204968145
2024,24,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",46.8516507023266,TRUE,686,22.7150749307671,29.0530657010156,-2.41393406563553,0.487261483516559
2024,24,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.6656446746015,FALSE,686,20.048680861038,26.6974950764515,-1.92758199552447,0.567034750823012
2024,24,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",64.2921283270949,TRUE,686,19.25896577558,25.062761478123,-1.74118870754971,0.61843383951738
2024,24,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",70.0187226196821,TRUE,686,22.7339592596878,29.0626391389465,-2.42167607525107,0.48692351717906
2024,24,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.2846325368389,FALSE,686,20.0790683066839,26.7285045145739,-1.93208284555929,0.566028378779894
2024,24,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",99.4784942586854,TRUE,686,18.9944376327596,24.4400106177944,-1.70082637353602,0.63716030721702
2024,24,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,28.4863891520916,41.360400588569,-7.80247097379429,-0.0391577545965498
2024,24,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,22.0627377176496,29.347737861216,-5.02985196117653,0.476807785751383
2024,24,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,26.4288277726839,36.1775200186962,-6.63919859851647,0.204958872909969
2024,24,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,23.8918104336267,32.2689029952466,-5.66474916789697,0.367471041726372
2024,24,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,27.7891301714345,39.4612760676391,-7.29632686323742,0.0540803222460655
2024,24,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.5072872879605,FALSE,686,23.8176560772684,32.2264154584142,-5.65189519301018,0.369135610547402
2024,24,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.89807229100665,FALSE,686,23.8900947851084,32.0885298555296,-5.636841207741,0.374522559214324
2024,24,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.26792418848191,FALSE,686,26.3119618170433,35.9654996937656,-6.58706437235358,0.214250329935827
2024,24,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.28038168704673,FALSE,686,23.8039245281876,32.0211412394266,-5.61525954709648,0.377146911279695
2024,24,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,22.0862266548438,29.3685013890117,-5.03098291979029,0.476067206764812
2024,24,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",46.8516507023266,TRUE,686,22.0534616972933,29.2555962094369,-5.02948452347008,0.48008791025182
2024,24,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.6656446746015,FALSE,686,19.6285208042977,26.9400880564579,-3.69185268336037,0.559130523169198
2024,24,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",64.2921283270949,TRUE,686,19.0766839590948,25.6835313096521,-3.27721663708416,0.599298025841648
2024,24,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",70.0187226196821,TRUE,686,22.0829883894196,29.2978414680604,-5.0397573845804,0.478585313724247
2024,24,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.2846325368389,FALSE,686,19.6592179956406,26.9782697056083,-3.69224562678982,0.557879966580422
2024,24,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",99.4784942586854,TRUE,686,18.8188517045641,25.1155318208478,-3.20853339878594,0.61682535157185
2025,24,"original","M0",".respuesta ~ 1",NA,FALSE,686,32.7026205572713,41.1592725550688,-3.49670183478755e-15,-0.00292183920294109
2025,24,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,19.0645043503173,24.2433867492914,-0.030288763278712,0.652048841386935
2025,24,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,27.2259047824214,34.1724812117973,-0.0405174281709365,0.308671065035157
2025,24,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,20.2258228916523,25.1054777879176,-0.0160964828653611,0.626862678798304
2025,24,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,31.1778557023379,36.3950198199719,-0.0375920183095228,0.215820241580148
2025,24,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.41467533739314,FALSE,686,20.296771042811,25.0638580555205,-0.0313153086355405,0.628098823588129
2025,24,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.9040219987813,FALSE,686,20.2955140318329,25.1238750985867,-0.0262604246572461,0.626315607874958
2025,24,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.14840542201994,FALSE,686,26.2841083445653,32.0730743747502,-0.0458817916621882,0.391006173405369
2025,24,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.34665498633577,FALSE,686,20.3697791693084,25.0815767435027,-0.0417530842820172,0.627572812778262
2025,24,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,19.0199241090712,24.2667495513802,-0.0349400482571342,0.651377892970298
2025,24,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",43.7094763697376,TRUE,686,17.5140383584246,22.6562467524551,-0.0345021347566493,0.696116136365034
2025,24,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.83544943321263,FALSE,686,15.4834004437497,19.210037774053,-0.0318252638951618,0.781531842909795
2025,24,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",54.9726900930698,TRUE,686,15.4963207215901,19.2363425243008,-0.0280058980148235,0.780933126243412
2025,24,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",62.9371304882057,TRUE,686,17.5732655831459,22.4537054915777,-0.0437911692851668,0.701525143870413
2025,24,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.00978361363651,FALSE,686,15.4987451832704,19.237493974851,-0.037377917841723,0.780906899613122
2025,24,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",85.4476654979756,TRUE,686,15.5193198441903,19.2652327007726,-0.0360074860818374,0.780274619236577
2025,24,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,31.5607865989283,41.4623868297912,-5.05729917740357,-0.0177481127936099
2025,24,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,17.4342443715892,22.5934756454662,-1.87449158087941,0.697797677184571
2025,24,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,25.7741983308308,33.4537946830691,-3.6331834022337,0.337444166938476
2025,24,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,18.7544099000484,24.0052680927183,-1.88143298549529,0.658850429693645
2025,24,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,29.9937142110327,36.0160042284441,-4.0471667348734,0.232068000733
2025,24,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.41467533739314,FALSE,686,18.7879926697565,23.9764134806962,-1.89107926530112,0.659670068308843
2025,24,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.9040219987813,FALSE,686,18.774453449287,24.0554222280075,-1.8871643106085,0.657423414953597
2025,24,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.14840542201994,FALSE,686,24.7410472305288,30.9565164153009,-3.24390600250192,0.432669838043397
2025,24,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.34665498633577,FALSE,686,18.8059537324531,24.0255658394414,-1.89718523750426,0.658273265123487
2025,24,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,17.3500010337149,22.6662074293929,-1.8676612343933,0.695848876354871
2025,24,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",43.7094763697376,TRUE,686,16.2646346613782,21.1276821755089,-1.5448960275375,0.735737573916722
2025,24,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.83544943321263,FALSE,686,14.5185744342841,18.179631204235,-1.3437997396855,0.804340091972883
2025,24,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",54.9726900930698,TRUE,686,14.5465883533996,18.2565347864113,-1.30482004093657,0.802681227335922
2025,24,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",62.9371304882057,TRUE,686,16.3796415718589,21.1036369394658,-1.52942291491953,0.73633874128561
2025,24,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.00978361363651,FALSE,686,14.4661647043305,18.1578600982743,-1.34250921665481,0.804808438322744
2025,24,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",85.4476654979756,TRUE,686,14.5943950271115,18.3166294560949,-1.31290439577026,0.801380068856885
2025,24,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,30.8354154732969,42.2509676144373,-9.598245986752,-0.0568297404359623
2025,24,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,16.7409401670342,22.1838701351643,-4.14651009745196,0.708655827378986
2025,24,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,25.384159528818,34.1897599381622,-7.56258886078068,0.307971771156862
2025,24,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,17.8393564941422,23.6088912861223,-3.93107155177866,0.670023590859852
2025,24,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,29.1746569132302,36.5267786633467,-8.02692667159068,0.210132120237677
2025,24,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.41467533739314,FALSE,686,17.8621107197108,23.593135930102,-3.92753533464467,0.670463862366368
2025,24,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.9040219987813,FALSE,686,17.8804984755551,23.7697108659793,-3.946007504278,0.665512798108216
2025,24,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.14840542201994,FALSE,686,24.1455920635526,31.1635170977068,-6.76027569404383,0.425057200262557
2025,24,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.34665498633577,FALSE,686,17.9037167390038,23.7544674903049,-3.94480248259173,0.665941669895324
2025,24,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,16.6664628463864,22.4165558460086,-4.10796299019475,0.70251197986331
2025,24,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",43.7094763697376,TRUE,686,15.6887034048034,20.4812244440357,-3.30712400115261,0.75166179304287
2025,24,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.83544943321263,FALSE,686,14.1337137136684,17.988364846856,-2.66445584458099,0.808435477026717
2025,24,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",54.9726900930698,TRUE,686,14.2895028693863,18.133446748194,-2.74058354471956,0.805332957889331
2025,24,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",62.9371304882057,TRUE,686,15.8010550168754,20.555076093836,-3.21927397820372,0.749867637418425
2025,24,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.00978361363651,FALSE,686,14.0100681465892,17.9351809137343,-2.68771673225442,0.809566551901814
2025,24,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",85.4476654979756,TRUE,686,14.3643998576797,18.2770898393494,-2.7390014092726,0.802236654350389
2011,25,"original","M0",".respuesta ~ 1",NA,FALSE,686,55.2891599223562,72.2621733133314,-3.4428621882467e-15,-0.00292183920294131
2011,25,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,31.331747239279,40.5260151556592,-0.0327224469390258,0.684562838933914
2011,25,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,43.4394179968577,55.627897203639,-0.0798750975275106,0.405666326135763
2011,25,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,32.9145881712832,43.0820840539198,-0.0374323174132985,0.643517300562567
2011,25,"original","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,51.2908286726118,69.2216678100849,0.0218970191972736,0.0797005379673843
2011,25,"original","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.16834612520127,FALSE,686,32.9627343979889,43.0931820273041,-0.0297934111787304,0.643333616548125
2011,25,"original","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87416151317617,FALSE,686,32.0843651733979,42.16693267261,-0.0523830576746018,0.658501286903115
2011,25,"original","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.08720118352072,FALSE,686,42.7342462493199,55.0777685712066,-0.0545040491992147,0.417363451585685
2011,25,"original","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.01657841196499,FALSE,686,32.0710488104341,42.1635795896545,-0.0424531569170438,0.658555596188327
2011,25,"original","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,31.1165493549278,40.2658266116516,-0.0370012355682662,0.688600229183711
2011,25,"original","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",38.3414741065551,TRUE,686,31.0473647440258,40.1667746033659,-0.0381106196697885,0.690130401885399
2011,25,"original","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",5.11636534633208,FALSE,686,15.8746530459254,22.9683431638849,-0.016895655114043,0.898677852300089
2011,25,"original","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",45.2485348930067,TRUE,686,15.7803439846469,22.6832460051715,0.00223511658622738,0.901177586545024
2011,25,"original","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",56.5271015173738,TRUE,686,30.4143247341919,39.3779298528279,-0.0414856278980326,0.702182089410674
2011,25,"original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.11639482588705,FALSE,686,15.9889285837374,22.4117434304607,-0.0228408310572482,0.903529099048809
2011,25,"original","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",66.9361821365832,TRUE,686,15.9942552481798,22.3976938708358,0.00217076761917954,0.903650013233667
2011,25,"raiz","M0",".respuesta ~ 1",NA,FALSE,686,49.6259383226989,73.6266888053644,-14.2570308085806,-0.041155480220856
2011,25,"raiz","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,22.802011720733,35.34209811021,-3.32555184276578,0.760100298976953
2011,25,"raiz","Malt",".respuesta ~ altitud_m",1,FALSE,686,36.609522299793,53.3093871015433,-8.50351376218684,0.454176249384316
2011,25,"raiz","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,24.3331625843895,38.8267587023547,-3.75029706355686,0.710460830846486
2011,25,"raiz","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,46.9759639341469,70.8024773496479,-12.6667989084285,0.0371869725803258
2011,25,"raiz","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.16834612520127,FALSE,686,24.3643146382321,38.8422404555503,-3.74135477577816,0.710229883541264
2011,25,"raiz","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87416151317617,FALSE,686,23.6503358956591,37.8379042559383,-3.68084923732109,0.725021208915265
2011,25,"raiz","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.08720118352072,FALSE,686,35.7026055520991,52.5837425532933,-8.12467273248607,0.46893456423264
2011,25,"raiz","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.01657841196499,FALSE,686,23.6760258689784,37.8508609586166,-3.67189961711738,0.724832856599735
2011,25,"raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,22.726515376602,35.1884293335753,-3.31659266778196,0.762181949480403
2011,25,"raiz","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",38.3414741065551,TRUE,686,22.422597391405,34.8133090903743,-3.1058746913502,0.767225360663948
2011,25,"raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",5.11636534633208,FALSE,686,11.7889962171596,19.3129982461728,-0.859062094238046,0.928361835067695
2011,25,"raiz","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",45.2485348930067,TRUE,686,11.8082727886025,19.2655835058715,-0.842466842895787,0.928713156532171
2011,25,"raiz","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",56.5271015173738,TRUE,686,21.9804259764682,33.833157431576,-3.03518099847886,0.780148157513377
2011,25,"raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.11639482588705,FALSE,686,11.7599575708534,19.1333760096955,-0.857291976016983,0.929688192389592
2011,25,"raiz","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",66.9361821365832,TRUE,686,11.7481282738235,18.8982151889301,-0.8327493603718,0.931405920859995
2011,25,"log1p","M0",".respuesta ~ 1",NA,FALSE,686,46.3407577385061,76.2215716810841,-24.4102582046557,-0.115837235403418
2011,25,"log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,20.6367447368512,35.7071244409218,-7.68081340723379,0.75511916098228
2011,25,"log1p","Malt",".respuesta ~ altitud_m",1,FALSE,686,36.9820925827801,59.3750058724833,-18.8403256511141,0.322900673845558
2011,25,"log1p","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,21.2255951267852,39.2423662199809,-8.67608326774562,0.704229113361055
2011,25,"log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,FALSE,686,44.8711698267936,73.5970959092472,-22.1341183771932,-0.040318701749656
2011,25,"log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.16834612520127,FALSE,686,21.1882064225094,39.1131298549518,-8.74638373505638,0.706174022196412
2011,25,"log1p","MTA",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87416151317617,FALSE,686,21.4436312513913,39.5606589278703,-8.7303635059727,0.699411692052875
2011,25,"log1p","MRA",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.08720118352072,FALSE,686,35.9169410683429,58.5569981597176,-18.0838063501548,0.34142891213819
2011,25,"log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.01657841196499,FALSE,686,21.4390812899743,39.4634028134339,-8.80257142856555,0.700887810858855
2011,25,"log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,FALSE,686,21.8435271646047,37.708801471567,-7.58748996759032,0.726894460853339
2011,25,"log1p","Mxy_T",".respuesta ~ x_km + y_km + temperatura_bilineal_c",38.3414741065551,TRUE,686,18.8306100449609,32.8515059356335,-7.55651238915664,0.792720851532935
2011,25,"log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",5.11636534633208,FALSE,686,13.1785868464015,26.1910370414716,-0.0504599893550787,0.86825005579274
2011,25,"log1p","Mxy_TR",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",45.2485348930067,TRUE,686,11.6524265927042,20.4121107124662,-0.854192864876881,0.919975884825259
2011,25,"log1p","Mxy_TA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + altitud_m",56.5271015173738,TRUE,686,18.8774665347235,32.9260110033598,-7.56004585834965,0.791779594272111
2011,25,"log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.11639482588705,FALSE,686,14.1546757425507,28.7173107224083,-0.153550809297545,0.841608239850173
2011,25,"log1p","Mxy_TRA",".respuesta ~ x_km + y_km + temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",66.9361821365832,TRUE,686,12.695522808638,23.3404405580485,-0.744807604932143,0.895368331967092
2012,25,"original","M0",".respuesta ~ 1",NA,FALSE,686,75.1055859927084,98.1298121162482,-1.15354306524755e-15,-0.00292183920294109
2012,25,"original","Mxy",".respuesta ~ x_km + y_km",1.3544415662,FALSE,686,40.1138157574827,47.6057273542776,-0.0529711399280179,0.763961109926848
2012,25,"original","Malt",".respuesta ~ altitud_m",1,FALSE,686,56.9356171069057,72.2066275899192,-0.105553695828199,0.456975683945305
2012,25,"original","MT",".respuesta ~ temperatura_bilineal_c",1,FALSE,686,42.928671372389,52.4054019285132,-0.0620944915289859,0.713966259034923
