"anio","semana","n_celdas","estado","escala","modelo","formula","vif_max","MAE","RMSE","sesgo","R2","moran_I","moran_p","familia","nugget","psill","range_km","SSE","tipo_kriging","RMSE_mcg_kriging","MAE_mcg_kriging","sesgo_mcg_kriging","R2_predictivo_mcg_kriging","n_validacion_kriging","cobertura95_escala","validacion"
2022,25,686,"FINAL_KRIGING","raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",2.10100348655304,15.4347590636474,20.917838896144,-1.3696551760796,0.824086753082815,0.781429660864795,0.005,"esferico",0.0796252606230869,1.40586126440284,53.8843228033105,0.300063829444554,"universal",9.83923904470392,6.67602580180144,-0.243107866046177,0.961078645943515,686,0.947521865889213,"LOO_condicional_covarianza_fija"
2023,25,686,"FINAL_KRIGING","log1p","MT",".respuesta ~ temperatura_bilineal_c",1,4.7639660073315,7.68011739687497,-1.48007398419672,0.936797908632415,0.611063031898065,0.005,"esferico",0.0952116349087408,0.332227943579317,34.4542877367247,0.00181597710256663,"universal",3.94128814170014,2.29124954758153,-0.445178914812835,0.983355448186585,686,0.93002915451895,"LOO_condicional_covarianza_fija"
2024,25,686,"FINAL_KRIGING","raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.6097709780836,10.6864351065489,15.1867133071662,-1.58192649973489,0.869063272935979,0.641165482629522,0.005,"esferico",0.330018484300314,1.35177920789355,43.7297727347223,0.0297273240328921,"universal",7.90045379587746,5.36661024315019,-0.663023522869464,0.964564548792061,686,0.951895043731778,"LOO_condicional_covarianza_fija"
2025,25,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,15.0984023549541,23.2931497986426,-3.05013064012894,0.617888911992036,0.848825052473274,0.005,"esferico",0.0286016221879024,3.45505663257623,85.9327453122645,0.223005774728839,"universal",7.67833199132178,4.28016883798797,-0.34604584923656,0.95847907952942,686,0.935860058309038,"LOO_condicional_covarianza_fija"
2011,26,686,"FINAL_KRIGING","log1p","MR",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,17.7465561673718,26.3940766999192,-8.1307012773806,0.758968646864705,0.774881750292811,0.005,"esferico",0.0279458173242237,0.448220634715805,62.5628493160841,0.0249449399566201,"universal",6.31386188665829,3.91455823472379,-0.536087776629397,0.986207253784215,686,0.956268221574344,"LOO_condicional_covarianza_fija"
2012,26,686,"FINAL_KRIGING","raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.99707859366038,13.8047773950764,21.6029162972293,-1.47013805856704,0.865382821786548,0.830962465967874,0.005,"esferico",0.0224911016320378,1.63587511575306,69.6263015104433,0.0882001301252446,"universal",8.1942313431719,4.65112042342503,-0.161342794110455,0.980631670763251,686,0.93002915451895,"LOO_condicional_covarianza_fija"
2013,26,686,"FINAL_KRIGING","raiz","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",7.88141953296496,16.6436119396461,28.8062382232053,-1.96278804984262,0.876511427055427,0.870624666612343,0.005,"gaussiano",0.109125623622248,1.96799081219547,27.9087016778458,0.330778897210293,"universal",8.53761862929599,4.55535970119751,-0.164116491715444,0.989152561952205,686,0.916909620991254,"LOO_condicional_covarianza_fija"
2014,26,686,"FINAL_KRIGING","log1p","MT",".respuesta ~ temperatura_bilineal_c",1,12.8152017595912,17.7967541174992,-3.9510041181485,0.853231750014721,0.774231753931941,0.005,"esferico",0.0255553782242379,0.617835668875463,60.4526556027245,0.0123435528258561,"universal",6.51363388437976,4.25234662784676,-0.517726076966311,0.980339380236748,686,0.940233236151603,"LOO_condicional_covarianza_fija"
2015,26,686,"FINAL_KRIGING","raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",6.96936212148423,8.34128520590589,11.0115702705763,-1.72033477686087,0.839856671199128,0.819513639933663,0.005,"esferico",0.160146220698178,1.79397849591406,74.2228501281383,0.0341503070528167,"universal",4.74494865825593,2.74486869252341,-0.305825548043941,0.970264627888536,686,0.9533527696793,"LOO_condicional_covarianza_fija"
2016,26,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,12.6144872147506,17.0601717783418,-3.56096651868417,0.651924406268338,0.864514630061121,0.005,"esferico",0,4.19165244181966,64.7715398185125,5.1433830997945,"universal",5.71704241310954,3.53027631677619,-0.39971772396494,0.960911446317728,686,0.932944606413994,"LOO_condicional_covarianza_fija"
2017,26,686,"FINAL_KRIGING","original","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",6.26682422784438,12.92736587769,16.978709712716,-0.0304734159759646,0.620246811455899,0.780419924988774,0.005,"exponencial",68.7737440012989,379.535239255907,102.707305903572,3368.19052104234,"universal",8.32619389063016,5.59661220325628,0.0154321651638305,0.908675962721336,686,0.959183673469388,"LOO_condicional_covarianza_fija"
2018,26,686,"FINAL_KRIGING","log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",9.62097280007854,9.1154907530285,11.8609533262866,-1.57440538823953,0.765642666551043,0.841675865831967,0.005,"gaussiano",0.00626514070015346,0.127768394564992,23.5894199064819,0.00884303320476986,"universal",4.35891765466407,2.64613496914422,-0.200035725955901,0.968348326036454,686,0.946064139941691,"LOO_condicional_covarianza_fija"
2019,26,686,"FINAL_KRIGING","raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",7.40832164461007,9.85978371442819,12.9261658715098,-1.01168909506433,0.822724669757781,0.867889559400744,0.005,"gaussiano",0.107948836208715,1.03904056563794,31.7841685038968,0.0475309546043427,"universal",4.84037957244351,3.46192971587961,-0.138776705025564,0.975141913621587,686,0.927113702623907,"LOO_condicional_covarianza_fija"
2020,26,686,"FINAL_KRIGING","log1p","MT",".respuesta ~ temperatura_bilineal_c",1,11.7770473594688,17.7248343711265,-4.03579044747611,0.637233087738818,0.860159211003531,0.005,"esferico",0.0757627136995532,1.38302901730095,203.433998764255,0.0158403578050935,"universal",3.98232989974016,2.55542942237609,-0.390237024535426,0.981687916235422,686,0.943148688046647,"LOO_condicional_covarianza_fija"
2021,26,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,16.1131303687761,21.6688931278168,-6.25578177297941,0.606424473127527,0.852116166889454,0.005,"esferico",0,7.2878343360975,62.2103123114104,16.7011156662397,"universal",5.7652756304834,3.77999430144929,-0.686463265407653,0.972139123147728,686,0.922740524781341,"LOO_condicional_covarianza_fija"
2022,26,686,"FINAL_KRIGING","log1p","Mxy_RA",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.23057420576097,16.51684863448,21.5309890364668,-6.26238501084721,0.752421786161048,0.790459513469716,0.005,"esferico",0.0138444813490663,0.385544147638857,57.6419343708077,0.0202433481592507,"universal",9.23492361445832,6.2951719305582,-0.869645959577448,0.954453911999884,686,0.918367346938776,"LOO_condicional_covarianza_fija"
2023,26,686,"FINAL_KRIGING","log1p","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.71339663511163,12.5496330579025,16.0398416111653,-3.66594174964715,0.795551548824955,0.930262612973094,0.005,"gaussiano",0.0138469543219624,0.206376811690299,42.4025575067345,0.00138728164599165,"universal",5.4161915347164,3.76432604016711,-0.286136830565623,0.976688420418854,686,0.965014577259475,"LOO_condicional_covarianza_fija"
2024,26,686,"FINAL_KRIGING","raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",8.9842851041571,14.1316982040881,20.8381502955758,-1.67073847871805,0.776621146296798,0.78970069566232,0.005,"exponencial",0.228231061638497,1.67769758655844,40.0063803864079,0.188034526546882,"universal",7.19979967886778,4.90953283529166,-0.385951628373126,0.973333590000558,686,0.97667638483965,"LOO_condicional_covarianza_fija"
2025,26,686,"FINAL_KRIGING","raiz","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,11.2226340275707,15.8122559244883,-2.58594534319311,0.350300586856845,0.544316853838315,0.005,"exponencial",0.521655601995238,2.06999369280829,14.8092066704185,0.0164316744726173,"universal",8.81293049963952,5.85214756691648,-1.29034834638319,0.798179398981943,686,0.932944606413994,"LOO_condicional_covarianza_fija"
2011,27,686,"FINAL_KRIGING","raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",3.79247500579282,11.571291927404,17.1194756459009,-1.02767243742724,0.870566761321945,0.794687355743453,0.005,"esferico",0.0172470369057459,1.00185283027319,50.8777762842202,0.020224378038226,"universal",6.25819708509467,4.05857962833885,-0.226369388681461,0.98270329521157,686,0.924198250728863,"LOO_condicional_covarianza_fija"
2012,27,686,"FINAL_KRIGING","log1p","MTRA",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.77206929545698,9.3422709566652,16.4017260913661,-3.43036912674255,0.816499535059168,0.713683606176043,0.005,"esferico",0.062703639401517,0.24424451314616,50.2604074975051,0.000997804584521263,"universal",4.21456465319029,2.47580866189271,-0.494709534562251,0.987883881837909,686,0.956268221574344,"LOO_condicional_covarianza_fija"
2013,27,686,"FINAL_KRIGING","raiz","Mxy_R",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.36579542746101,12.5473613317758,20.9494421695695,-1.78066641174977,0.813499236811525,0.855668435987674,0.005,"esferico",0,2.13437000883801,94.1987135776389,0.097418534287692,"universal",5.56414162278066,3.05243213173086,-0.167756944562326,0.986843752419068,686,0.93002915451895,"LOO_condicional_covarianza_fija"
2014,27,686,"FINAL_KRIGING","log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,10.3576008421483,15.4458080156642,-2.95416232015236,0.881940198690516,0.741510286401801,0.005,"esferico",0.000840439080217245,0.15479849911067,50.5012697097619,0.00261632142419869,"universal",5.30549204149177,3.21098446287193,-0.220398752686792,0.986070609364856,686,0.928571428571429,"LOO_condicional_covarianza_fija"
2015,27,686,"FINAL_KRIGING","log1p","Mxy_alt",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,5.97180822565191,8.04524991798015,-1.55618861271448,0.866456117632759,0.887048991101049,0.005,"gaussiano",0.00762251546577863,0.107769400451259,30.5980947013929,0.00269938798472934,"universal",3.00295864078235,2.04296540558118,-0.121883382419675,0.981394402555783,686,0.93002915451895,"LOO_condicional_covarianza_fija"
2016,27,686,"FINAL_KRIGING","log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",4.37419477134001,15.0040281700429,20.6797940054776,-3.80713931974962,0.918647081066841,0.683904570178807,0.005,"esferico",0.0142913108291823,0.0774682130306499,79.9375432284679,0.000283643796184052,"universal",8.65478485569244,5.57574323364836,-0.491834772555962,0.985750708329614,686,0.986880466472303,"LOO_condicional_covarianza_fija"
2017,27,686,"FINAL_KRIGING","log1p","Mxy",".respuesta ~ x_km + y_km",1.3544415662,10.640299976644,16.0068425929192,-4.65287007616463,0.860155433127381,0.618194097223525,0.005,"esferico",0.092014803220088,0.236941115452399,64.7329079666781,0.00120484324661466,"universal",5.89091102450266,3.67262767558035,-0.784615605950196,0.981059162581722,686,0.957725947521866,"LOO_condicional_covarianza_fija"
2018,27,686,"FINAL_KRIGING","log1p","MTR",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.11429526161206,8.38687225171801,12.6694008045244,-3.9242288789325,0.886195158569675,0.643888420052116,0.005,"esferico",0.0823031564085,0.524428175438599,48.347252699333,0.0783796654496367,"universal",4.92203341586687,3.12769729822795,-0.628919005179606,0.982823380208578,686,0.915451895043732,"LOO_condicional_covarianza_fija"
