"anio","semana","media","mediana","sd","minimo","maximo","n_validos","corte"
2024,5,58.175037119896,40.5755996704102,42.5926350341085,7.04659748077393,205.973846435547,686,"2024_banda_05"
2022,7,58.1812663439759,56.1920986175537,24.7061173420803,0,159.020370483398,686,"2022_banda_07"
2015,44,58.2773031062357,37.7107124328613,48.6086382027996,0,215.592437744141,686,"2015_banda_44"
2010,9,58.3296590727203,38.924488067627,45.7642837998141,11.4892024993896,235.541946411133,686,"2010_banda_09"
2017,43,58.4770444572493,39.259334564209,43.6346368212369,11.4754447937012,230.039596557617,686,"2017_banda_43"
2013,36,58.5800633771079,37.2430381774902,57.4243856180936,4.04453134536743,251.743774414062,686,"2013_banda_36"
2015,51,58.6502854441762,47.701997756958,37.7051153708938,11.0765371322632,166.244781494141,686,"2015_banda_51"
2022,18,58.6715597550306,57.1010475158691,24.106516216188,0,139.102920532227,686,"2022_banda_18"
2024,41,58.8772532606264,48.2154579162598,34.4566268068223,4.72297668457031,224.463104248047,686,"2024_banda_41"
2018,42,58.9568241914577,43.0165596008301,39.6824767019708,16.8986759185791,229.146011352539,686,"2018_banda_42"
2024,26,59.1133810660582,41.5043621063232,44.1219714414072,0,264.166442871094,686,"2024_banda_26"
2018,17,59.1391227182772,50.9964656829834,25.655905920331,17.5510635375977,140.797454833984,686,"2018_banda_17"
2025,11,59.2578700902511,57.1863803863525,20.6114965339357,16.662670135498,131.755767822266,686,"2025_banda_11"
2025,40,59.3102385559861,47.5601577758789,37.8024415842657,0,223.908676147461,686,"2025_banda_40"
2016,1,59.3661525617883,52.5208339691162,28.2814821657834,0,134.745315551758,686,"2016_banda_01"
2019,43,59.403034096209,46.9036979675293,35.3162753402809,16.1056613922119,242.338333129883,686,"2019_banda_43"
2021,41,59.4747108287088,52.3205509185791,29.3047188005416,15.678394317627,169.555114746094,686,"2021_banda_41"
2024,6,59.7427722719598,44.1414203643799,37.2211378981269,15.1778621673584,192.423095703125,686,"2024_banda_06"
2012,24,59.8838711445255,18.3142881393433,78.254755021182,4.10274362564087,304.206085205078,686,"2012_banda_24"
2018,15,60.2199257469733,59.8038711547852,13.5168059022205,7.90384674072266,109.036346435547,686,"2018_banda_15"
2011,38,60.2277682404476,22.6962060928345,74.6715188732516,0,312.571838378906,686,"2011_banda_38"
2024,31,60.2542303473887,39.3762760162354,63.7515379215422,0,257.484130859375,686,"2024_banda_31"
2016,40,60.2990744551834,39.3593292236328,49.0846658062682,10.0561304092407,224.825225830078,686,"2016_banda_40"
2013,37,60.550082419426,32.2994651794434,55.7598975569504,13.1374835968018,269.841369628906,686,"2013_banda_37"
2018,40,60.6369077582401,51.9292659759521,28.347346433066,14.4769306182861,154.727203369141,686,"2018_banda_40"
2021,18,60.6489577057063,57.3519592285156,15.1498092435078,32.5178909301758,117.90340423584,686,"2021_banda_18"
2017,21,60.6665173126032,41.2550945281982,46.9184494746369,7.75805616378784,186.233276367188,686,"2017_banda_21"
2023,46,60.6803908024863,32.2853145599365,64.7711562561875,0,230.641677856445,686,"2023_banda_46"
2010,31,60.7794296644172,49.5404739379883,44.6295285256511,0,253.882263183594,686,"2010_banda_31"
2020,20,60.9080060577949,28.7451219558716,58.9818372489765,5.57258176803589,228.410552978516,686,"2020_banda_20"
2010,25,60.9529640653738,53.5135822296143,31.1823472275527,0,228.0166015625,686,"2010_banda_25"
2022,24,61.0815433913695,57.6224784851074,25.8744968465466,17.5364837646484,160.258285522461,686,"2022_banda_24"
2017,39,61.1420268053216,51.4451446533203,28.7484887050314,10.4841318130493,173.143142700195,686,"2017_banda_39"
2012,44,61.2061619536175,50.7281551361084,38.6119822957496,0,189.661346435547,686,"2012_banda_44"
2010,11,61.2975086762676,40.8406829833984,57.0255947070654,7.03518152236938,306.021148681641,686,"2010_banda_11"
2024,22,61.3237768898205,33.2598342895508,55.4644179514365,0,223.590179443359,686,"2024_banda_22"
2012,50,61.5367842151542,40.5225086212158,61.5204800529118,0,308.040161132812,686,"2012_banda_50"
2010,29,61.7650430167729,49.4787464141846,39.605702947075,5.64366817474365,207.187377929688,686,"2010_banda_29"
2016,52,61.8730284493449,57.5061054229736,22.8482846763408,0,150.938903808594,686,"2016_banda_52"
2021,35,62.0240909837773,57.4280414581299,24.3008244461821,23.8425235748291,155.951034545898,686,"2021_banda_35"
2010,16,62.1248477207328,44.5558013916016,47.7141456655585,12.2620048522949,250.621673583984,686,"2010_banda_16"
2011,35,62.2271409622087,29.3420753479004,69.2753601213384,0,321.126892089844,686,"2011_banda_35"
2020,46,62.5151913562252,57.4222869873047,38.1211877396352,0,158.850463867188,686,"2020_banda_46"
2020,43,62.5628381317628,48.9240016937256,36.1003796033474,13.1680183410645,202.65803527832,686,"2020_banda_43"
2010,39,62.8201094104667,53.2175827026367,34.9973497969084,0,259.239196777344,686,"2010_banda_39"
2018,45,62.8545099333493,56.6331920623779,32.0419718522658,8.72770309448242,159.323471069336,686,"2018_banda_45"
2024,14,62.9784533636911,58.7434368133545,22.7458815340242,24.1561832427979,183.396377563477,686,"2024_banda_14"
2019,23,63.1179626405065,50.7570762634277,40.3308172898773,3.42153191566467,205.864669799805,686,"2019_banda_23"
2018,22,63.2309251686574,63.8773250579834,24.6075748049758,7.68723726272583,153.721618652344,686,"2018_banda_22"
2016,16,63.3990722383772,60.0550880432129,21.5489933618799,24.702018737793,115.632041931152,686,"2016_banda_16"
2025,10,63.5140962169747,64.0595016479492,24.3873088529419,8.16154003143311,144.409439086914,686,"2025_banda_10"
2025,46,63.6183788977976,45.8026485443115,46.2061055726879,0,244.553695678711,686,"2025_banda_46"
2021,19,63.641074386352,46.3944931030273,40.367133592165,9.20932865142822,190.447174072266,686,"2021_banda_19"
2013,26,63.8195436139844,27.7780046463013,82.0332530753674,4.85514163970947,351.605560302734,686,"2013_banda_26"
2012,39,63.8568558553913,25.5629940032959,77.0035519795517,4.7438817024231,345.219024658203,686,"2012_banda_39"
2011,25,63.8716277881544,27.7630653381348,72.209484882474,5.87786960601807,342.447875976562,686,"2011_banda_25"
2015,13,63.9714427842343,55.3410472869873,36.4291761486512,6.98075199127197,192.167938232422,686,"2015_banda_13"
2018,2,64.0797170709938,60.5272159576416,27.8196363239087,0,179.562652587891,686,"2018_banda_02"
2023,14,64.3714632390192,62.5734748840332,19.9523145258896,23.1690502166748,126.220413208008,686,"2023_banda_14"
2012,33,64.6261310341059,15.7666888237,94.9618354865176,0,370.614044189453,686,"2012_banda_33"
2021,43,64.6386453889897,48.3996887207031,47.5160754037342,0,296.39111328125,686,"2021_banda_43"
2014,49,64.8597033809295,47.6652145385742,46.5982801326031,0,225.527740478516,686,"2014_banda_49"
2010,34,64.8851567009795,21.7074909210205,81.3949079441895,0,315.67919921875,686,"2010_banda_34"
2024,19,64.9773390161053,62.5381660461426,21.5621914618996,17.5572319030762,125.921928405762,686,"2024_banda_19"
2014,16,65.1003795337399,48.5190773010254,46.1839351770143,10.5275964736938,193.628967285156,686,"2014_banda_16"
2020,49,65.2432160975287,43.2960205078125,61.8620295656499,0,245.487609863281,686,"2020_banda_49"
2021,8,65.3427386402041,54.1113147735596,42.9185831043358,7.28988885879517,210.528945922852,686,"2021_banda_08"
2015,42,65.3584077017648,55.1606464385986,44.4516257405238,7.61485290527344,191.715637207031,686,"2015_banda_42"
2019,20,65.3906011511911,62.6835136413574,29.6446905847746,11.928258895874,143.576614379883,686,"2019_banda_20"
2014,18,65.5888864987098,42.2523002624512,50.1820265766045,10.6789960861206,224.263153076172,686,"2014_banda_18"
2021,21,65.6466456571751,54.6992015838623,34.8940197128335,19.0480823516846,184.41862487793,686,"2021_banda_21"
2016,20,65.6494451528388,56.8079395294189,27.9100372481826,17.8809700012207,147.702270507812,686,"2016_banda_20"
2020,44,65.7498114727676,44.2624778747559,49.0447353021657,11.6012268066406,224.498809814453,686,"2020_banda_44"
2025,44,65.9674771322106,53.7796955108643,44.543475343706,3.22651743888855,324.876892089844,686,"2025_banda_44"
2022,20,65.9731679511835,46.2341175079346,44.223515344681,6.44433116912842,213.351837158203,686,"2022_banda_20"
2022,16,66.1627768886333,64.7052726745605,31.0352245100321,9.34587097167969,174.165084838867,686,"2022_banda_16"
2024,18,66.1800258291706,54.9575614929199,31.2815085459136,24.4584846496582,164.813430786133,686,"2024_banda_18"
2011,7,66.2595307326525,57.2332210540771,43.7057400625208,0,209.50178527832,686,"2011_banda_07"
2012,36,66.511124086102,16.3030652999878,89.117527263773,0,312.675659179688,686,"2012_banda_36"
2018,19,66.7948360735056,60.7625045776367,33.1437191689342,4.2578821182251,172.301345825195,686,"2018_banda_19"
2012,12,67.0508776239334,46.4535007476807,47.9119061304725,10.0609445571899,212.285339355469,686,"2012_banda_12"
2021,33,67.1673062521932,64.4894752502441,25.5844672160409,24.7319526672363,159.696426391602,686,"2021_banda_33"
2016,49,67.1737663280165,59.3252696990967,30.1942961424799,18.1355209350586,172.307815551758,686,"2016_banda_49"
2019,44,67.2650231717279,45.6025142669678,51.7066103940889,11.7871780395508,238.542709350586,686,"2019_banda_44"
2010,40,67.7435261035452,45.6095695495605,63.809608319677,0,279.774475097656,686,"2010_banda_40"
2016,15,67.8247418195096,67.118236541748,21.1950539052198,24.19167137146,129.236907958984,686,"2016_banda_15"
2011,5,67.8401295749509,39.4823150634766,73.120261309632,0,380.308349609375,686,"2011_banda_05"
2019,42,67.8444662066312,55.3924751281738,45.6446602872094,0,230.399795532227,686,"2019_banda_42"
2014,9,68.0603900803769,57.6158885955811,34.5353475108793,16.1175746917725,189.714233398438,686,"2014_banda_09"
2021,49,68.1579051483477,63.7041301727295,43.0374957494809,0,209.240631103516,686,"2021_banda_49"
2014,22,68.2249781425076,47.0259895324707,54.037189648595,10.9754867553711,254.836730957031,686,"2014_banda_22"
2013,29,68.2904174171453,20.702094078064,93.4007351029122,0,380.905395507812,686,"2013_banda_29"
2011,9,68.446101858734,65.7034492492676,27.8261446351857,0,203.040832519531,686,"2011_banda_09"
2011,8,68.7631201424335,62.6520862579346,28.1829508097779,18.9905910491943,160.160598754883,686,"2011_banda_08"
2024,51,69.1366531800251,50.6817569732666,52.6910860728477,10.0011615753174,302.790344238281,686,"2024_banda_51"
2010,50,69.2055393822339,22.9594554901123,106.128196087575,0,518.49755859375,686,"2010_banda_50"
2019,39,69.4114301211632,72.1565780639648,41.1352268273215,0,218.906387329102,686,"2019_banda_39"
2014,47,69.5717876263332,54.3776683807373,49.5976107453253,0,255.602767944336,686,"2014_banda_47"
2023,44,69.9789110078061,56.0643520355225,37.5822395088463,24.1960563659668,191.645874023438,686,"2023_banda_44"
2014,13,70.190575135345,41.8223476409912,54.2272271981114,10.5055160522461,204.673538208008,686,"2014_banda_13"
2023,51,70.3546854191549,57.0039196014404,47.3239962475506,19.9392509460449,259.060638427734,686,"2023_banda_51"
2024,16,70.3817639392597,74.1259651184082,19.8477242065734,23.2177810668945,131.108093261719,686,"2024_banda_16"
2021,30,70.7576365554298,45.4269161224365,57.6156772319318,0,272.141662597656,686,"2021_banda_30"
2013,2,70.7712202517006,33.2959213256836,75.534902506806,9.81573295593262,351.798675537109,686,"2013_banda_02"
2011,19,70.7869508217792,38.7272281646729,60.900155217018,12.2827033996582,258.7470703125,686,"2011_banda_19"
2024,40,70.8257420014362,65.8101348876953,22.4204689423514,31.8840713500977,152.544494628906,686,"2024_banda_40"
2025,42,70.8870650505533,60.4303283691406,33.3849119148425,27.4370861053467,250.517211914062,686,"2025_banda_42"
2017,40,71.142382393773,47.2693328857422,57.1936334046397,0,268.089752197266,686,"2017_banda_40"
2017,1,71.4119978562736,64.9015655517578,36.9657788003166,0,226.142608642578,686,"2017_banda_01"
2022,25,71.4517342578565,49.3930187225342,49.9096257873151,13.2000341415405,266.992309570312,686,"2022_banda_25"
2019,1,71.5775989860557,61.0778675079346,35.2968066553076,18.9890174865723,170.177886962891,686,"2019_banda_01"
2011,37,71.7271696047602,45.7693881988525,60.7652089092436,6.32012796401978,310.904724121094,686,"2011_banda_37"
2024,21,71.8712311694643,36.8946838378906,66.0128534866126,10.7640905380249,265.806640625,686,"2024_banda_21"
2012,20,72.324363232354,48.5725975036621,59.4199708514801,0,239.952484130859,686,"2012_banda_20"
2011,17,72.3642373592443,63.2872276306152,35.171865353719,0,176.291778564453,686,"2011_banda_17"
2019,8,72.4620296246109,62.7063522338867,46.8071447403026,6.12585592269897,260.185424804688,686,"2019_banda_08"
2021,11,72.5024959936782,63.6446743011475,29.3626330469481,22.1613521575928,162.262176513672,686,"2021_banda_11"
2017,41,72.5195568421144,60.2275104522705,43.2628446062654,6.75619745254517,227.295501708984,686,"2017_banda_41"
2020,47,72.6847604050928,71.1259765625,26.9049905357534,17.0621318817139,195.08837890625,686,"2020_banda_47"
2025,24,72.9946958942246,58.4043197631836,41.1292621445493,15.9428157806396,235.470733642578,686,"2025_banda_24"
2021,50,73.1498357589321,66.0007972717285,27.7226584283739,29.7533092498779,156.682632446289,686,"2021_banda_50"
2022,47,73.1562580923297,63.5219078063965,39.7118044880238,0,212.860046386719,686,"2022_banda_47"
2019,45,73.2076784389707,65.0707702636719,41.1235572845198,19.6577796936035,246.318603515625,686,"2019_banda_45"
2017,18,73.2138987004583,60.0389747619629,36.3799017212792,27.5392532348633,185.651428222656,686,"2017_banda_18"
2022,31,73.5778165989645,70.1291313171387,28.9030937105991,0,187.663635253906,686,"2022_banda_31"
2021,42,73.7663511896272,65.152587890625,35.6220482597936,15.2084646224976,228.969543457031,686,"2021_banda_42"
2013,11,73.8921357980623,63.9544811248779,32.6652453897222,0,197.123519897461,686,"2013_banda_11"
2025,47,74.0916848669247,56.3463516235352,43.0501232471693,23.3334064483643,242.528686523438,686,"2025_banda_47"
2021,44,74.1242245209808,54.9075317382812,47.8223785707548,24.2958316802979,288.715087890625,686,"2021_banda_44"
2012,48,74.1431601707859,26.7428598403931,95.5310969871688,0,353.486968994141,686,"2012_banda_48"
2013,17,74.2362649892579,60.3734683990479,48.074436776414,13.7444019317627,263.041442871094,686,"2013_banda_17"
2022,42,74.2650580322777,46.5033054351807,73.4651575592289,0,304.465698242188,686,"2022_banda_42"
2010,20,74.5985591098797,34.8262157440186,74.708799144544,7.51185417175293,282.715728759766,686,"2010_banda_20"
2021,24,74.7148813297728,58.729305267334,37.996507204085,21.4564762115479,204.280181884766,686,"2021_banda_24"
2023,3,75.0031518213255,71.6881942749023,32.5539877340948,0,167.531799316406,686,"2023_banda_03"
2017,13,75.2501503448097,69.6242828369141,28.9212798918879,5.37845468521118,158.070648193359,686,"2017_banda_13"
2024,42,75.2721195749222,53.0925750732422,49.0302863003539,0,209.486267089844,686,"2024_banda_42"
2016,14,75.5580690567417,72.0515174865723,20.7378571765814,32.3339691162109,158.995590209961,686,"2016_banda_14"
2014,19,75.7104583022893,63.9677066802979,36.9121085580609,19.6801834106445,196.395767211914,686,"2014_banda_19"
2018,48,75.7335043009099,70.6399917602539,33.0434012992467,0,195.177307128906,686,"2018_banda_48"
2017,33,76.3902639202752,32.3553409576416,89.2670992455841,0,335.989471435547,686,"2017_banda_33"
2011,45,76.8299546422486,51.7881622314453,66.8485749816348,0,312.174072265625,686,"2011_banda_45"
2013,22,76.9841306202613,53.9761753082275,54.792608082118,6.0700216293335,248.804000854492,686,"2013_banda_22"
2014,21,77.058574011305,39.5876846313477,71.8702750026204,6.96070623397827,271.447082519531,686,"2014_banda_21"
2022,8,77.0769090735878,72.8600387573242,32.2547869677679,17.509105682373,264.715942382812,686,"2022_banda_08"
2015,3,77.0774758466826,70.339282989502,38.4537406840355,10.4645519256592,173.267547607422,686,"2015_banda_03"
2025,13,77.2967552930204,77.7482643127441,27.8443590097304,16.8420009613037,152.042694091797,686,"2025_banda_13"
2018,20,77.5422593226586,44.4247970581055,65.5012752462599,7.14706182479858,260.896331787109,686,"2018_banda_20"
2013,12,77.8715532180519,67.727897644043,39.4058513866421,29.2175178527832,260.138763427734,686,"2013_banda_12"
2013,16,77.9105228390708,64.059850692749,47.1485510575341,25.087553024292,271.029083251953,686,"2013_banda_16"
2013,39,77.9132198216964,51.6094436645508,60.9750141085991,17.4888763427734,292.335479736328,686,"2013_banda_39"
2024,17,77.918087550572,71.4856796264648,32.2998657820605,20.6160659790039,171.784530639648,686,"2024_banda_17"
2013,46,77.9224871171112,33.8795738220215,90.3151588366702,0,381.100372314453,686,"2013_banda_46"
2010,27,77.9797512324141,56.5054874420166,55.182521232516,8.88093852996826,307.376403808594,686,"2010_banda_27"
2010,14,78.0339037113913,58.1456527709961,43.7942507975337,29.0650672912598,228.233428955078,686,"2010_banda_14"
2014,46,78.2781432926134,52.6879978179932,71.4780898847121,0,301.253234863281,686,"2014_banda_46"
2017,47,78.2781895896089,75.4504661560059,41.6091588002313,0,218.228576660156,686,"2017_banda_47"
2014,50,78.3059484492933,72.1697120666504,30.3504677396127,28.1288948059082,198.402557373047,686,"2014_banda_50"
2016,36,78.4461206291577,50.0854034423828,56.5217648086143,22.254322052002,232.930480957031,686,"2016_banda_36"
2012,19,78.8347321710503,56.7306861877441,51.3265575952927,0,213.578430175781,686,"2012_banda_19"
2012,7,78.8872753482518,56.7279300689697,58.928215701975,0,285.559814453125,686,"2012_banda_07"
2024,24,78.9411354732235,66.6922836303711,40.6032471895183,32.4151840209961,265.557434082031,686,"2024_banda_24"
2010,48,79.0906866604663,67.5837669372559,68.099860412483,0,323.015045166016,686,"2010_banda_48"
2021,13,79.3978016821358,59.6132583618164,48.7506534220093,0,207.943832397461,686,"2021_banda_13"
2013,45,79.4152592764652,59.8820858001709,59.1215878479623,0,377.309539794922,686,"2013_banda_45"
2011,14,79.473718618165,56.117883682251,61.2212912659428,8.17269420623779,297.309875488281,686,"2011_banda_14"
2016,47,79.5707613330541,58.1597785949707,57.2918773989,6.69741868972778,251.735748291016,686,"2016_banda_47"
2016,19,79.7027774037842,64.7747650146484,43.1206269917838,16.8524761199951,217.448440551758,686,"2016_banda_19"
2018,44,80.1190020725261,75.1566543579102,47.447299740063,0,224.559631347656,686,"2018_banda_44"
2011,39,80.2496071292777,47.6442565917969,80.0221308903766,9.42047882080078,352.783264160156,686,"2011_banda_39"
2017,16,80.2714350341708,76.2211227416992,20.617405948966,36.97021484375,146.989410400391,686,"2017_banda_16"
2012,13,80.3123044272553,79.5347633361816,22.4758815743669,36.1761703491211,160.874206542969,686,"2012_banda_13"
2016,42,80.3157478838551,61.4873237609863,52.3555786107628,29.1943969726562,307.755645751953,686,"2016_banda_42"
2013,42,80.3666689903326,56.8225383758545,70.2886427283611,0,359.317047119141,686,"2013_banda_42"
2012,25,80.386960363249,32.6445426940918,98.0582628452579,0,465.298492431641,686,"2012_banda_25"
2012,2,80.4589492947993,52.9808692932129,62.0543023427008,14.3840656280518,443.232177734375,686,"2012_banda_02"
2012,1,80.5426545219588,37.6251411437988,98.2720349749495,7.46851682662964,507.060211181641,686,"2012_banda_01"
2022,41,81.4383196316377,74.701961517334,42.8077719501648,16.4851112365723,267.112548828125,686,"2022_banda_41"
2023,47,81.5713864123508,67.8003540039062,49.9101017573769,0,237.410781860352,686,"2023_banda_47"
2025,48,81.6725178571206,77.0578536987305,38.7821932046588,24.1136226654053,214.310607910156,686,"2025_banda_48"
2016,22,81.7389052143597,63.534122467041,50.813877529007,16.6844997406006,264.433319091797,686,"2016_banda_22"
2025,7,81.7803816781447,78.3565063476562,29.4556168408346,18.4917030334473,172.235214233398,686,"2025_banda_07"
2014,2,81.8305378710911,72.6424369812012,32.1008785985083,28.1453704833984,169.761428833008,686,"2014_banda_02"
2023,21,82.9869044056439,71.7275161743164,44.3712100943347,15.8142929077148,194.38493347168,686,"2023_banda_21"
2012,17,83.0013021769398,73.564022064209,32.850968955079,26.8770618438721,181.585662841797,686,"2012_banda_17"
2012,43,83.0862543478652,65.7037467956543,48.7975642040115,24.1620388031006,241.260757446289,686,"2012_banda_43"
2012,18,83.1763144220625,62.7478427886963,50.1381612425594,8.38492584228516,196.111251831055,686,"2012_banda_18"
2025,6,83.2178032266155,73.0353202819824,38.4575214689626,21.508264541626,217.243637084961,686,"2025_banda_06"
2014,42,83.3695887657366,61.4132919311523,56.880730254632,0,269.486663818359,686,"2014_banda_42"
2022,14,83.6561291947657,77.4973030090332,33.3594060655326,20.3312740325928,176.120895385742,686,"2022_banda_14"
2011,48,83.8587918962751,56.0831203460693,75.2334361088816,0,373.708190917969,686,"2011_banda_48"
2012,15,83.9253545697159,66.0049629211426,46.4683064674815,9.0188102722168,220.353240966797,686,"2012_banda_15"
2017,20,84.8198960362649,82.9814147949219,21.6056535467155,26.2148323059082,158.243576049805,686,"2017_banda_20"
2015,6,84.9354060370442,76.6755905151367,34.1869065457839,29.8966751098633,179.856002807617,686,"2015_banda_06"
2019,21,85.015719269177,70.5784454345703,44.9202560531232,16.8724842071533,230.218307495117,686,"2019_banda_21"
2017,44,85.0354799404089,74.8261299133301,33.7839038057387,21.6056213378906,187.520416259766,686,"2017_banda_44"
2025,14,85.262687104784,79.3610954284668,31.8501267172762,25.1447525024414,171.484069824219,686,"2025_banda_14"
2012,51,85.5480089917475,58.5098876953125,82.6491124236272,0,507.507049560547,686,"2012_banda_51"
2010,42,85.5881005577721,31.8268375396729,103.263466459291,6.7680811882019,427.402282714844,686,"2010_banda_42"
2022,1,85.7344309456494,83.9203453063965,36.2698193425689,14.3006563186646,205.297561645508,686,"2022_banda_01"
2011,1,85.7404263707709,46.0598678588867,98.0071882506651,0,489.048675537109,686,"2011_banda_01"
2016,41,85.9459273224322,70.2834815979004,42.137604265854,19.7710552215576,196.101776123047,686,"2016_banda_41"
2019,41,86.1455200100779,73.5268630981445,47.610626124098,19.337043762207,218.783538818359,686,"2019_banda_41"
2023,22,86.259491578483,76.2627983093262,37.0251322141552,32.6161041259766,241.842254638672,686,"2023_banda_22"
2020,52,86.5508888789586,82.3930549621582,39.1664340251925,0,195.808319091797,686,"2020_banda_52"
2025,43,86.731470120544,71.4038772583008,50.8291025346836,0,258.351470947266,686,"2025_banda_43"
2011,47,86.9610809139886,54.6587200164795,94.2848638493791,0,498.93115234375,686,"2011_banda_47"
2016,46,87.2633632098273,79.5882797241211,37.6180507856744,20.5172080993652,228.046813964844,686,"2016_banda_46"
2018,46,87.2731432268293,64.6929359436035,62.2438272647219,5.84634494781494,317.689239501953,686,"2018_banda_46"
2020,22,87.3055775978822,64.7938575744629,59.9646729784096,19.2036590576172,302.137390136719,686,"2020_banda_22"
2018,47,87.3100113284831,64.2628555297852,58.9327862906111,9.50080013275146,278.358520507812,686,"2018_banda_47"
2019,46,87.4250497400934,79.7541618347168,32.9373252008741,25.0143089294434,217.016830444336,686,"2019_banda_46"
2012,40,87.5947535128357,42.5626544952393,75.9054046583669,17.6528167724609,298.519805908203,686,"2012_banda_40"
2022,23,87.7118552071708,68.1830596923828,56.2288035829615,24.4096164703369,291.273010253906,686,"2022_banda_23"
2023,45,87.936169613207,86.1730842590332,36.0830066466636,27.2729396820068,198.836578369141,686,"2023_banda_45"
2012,34,88.1075100933498,38.1826992034912,102.060761385203,0,392.530883789062,686,"2012_banda_34"
2016,43,88.1619065343117,57.914176940918,76.940122437777,11.290225982666,344.267059326172,686,"2016_banda_43"
2024,20,88.2224758665346,63.0192260742188,57.2873132504771,21.4028835296631,243.054489135742,686,"2024_banda_20"
2018,13,88.6985574727851,82.6471328735352,32.7708544450694,30.8014068603516,216.371139526367,686,"2018_banda_13"
2021,16,88.8087431793658,91.4442443847656,26.0278451641231,33.1886978149414,157.527938842773,686,"2021_banda_16"
2014,44,88.8690328375591,77.8162651062012,45.4569856659831,0,301.33935546875,686,"2014_banda_44"
2023,41,90.5981383963159,65.6618270874023,63.5558995569963,10.3111114501953,310.960266113281,686,"2023_banda_41"
2024,45,90.6017480716761,70.7703552246094,55.5948539392996,16.3315601348877,334.143371582031,686,"2024_banda_45"
2016,45,90.7236550472916,76.0914573669434,53.2480439599232,11.0322742462158,316.227325439453,686,"2016_banda_45"
2013,33,90.9447342244251,34.8172836303711,110.028969856921,0,430.057830810547,686,"2013_banda_33"
2010,43,91.0695398847841,83.7159042358398,44.5650157566935,20.4078922271729,289.970672607422,686,"2010_banda_43"
2020,15,91.4964768101106,88.373706817627,23.0103792461367,36.9282913208008,160.241653442383,686,"2020_banda_15"
2015,15,91.6151273639835,81.2780532836914,41.0904191705735,6.01477575302124,213.185089111328,686,"2015_banda_15"
2016,27,92.4609696858131,57.785717010498,72.5565142912189,0,363.091461181641,686,"2016_banda_27"
2021,48,92.494307720974,84.4915466308594,48.9399961369518,0,301.684143066406,686,"2021_banda_48"
2014,45,92.6786254585311,84.5803604125977,54.0325408856766,0,233.38671875,686,"2014_banda_45"
2010,18,92.74142152992,81.9182929992676,41.0663672415868,34.7548141479492,203.113708496094,686,"2010_banda_18"
2014,43,92.9971640728653,79.4104690551758,47.1943658605805,27.4118614196777,228.242141723633,686,"2014_banda_43"
2013,32,93.0356935134087,54.1828861236572,82.1598401078683,21.0946273803711,412.164672851562,686,"2013_banda_32"
2011,40,93.0632927320441,53.1746940612793,88.2750351235063,0,372.355438232422,686,"2011_banda_40"
2011,23,93.838780061149,48.6797885894775,92.836050051393,0,357.452453613281,686,"2011_banda_23"
2013,18,94.3594823731625,75.4801788330078,50.6291776549834,33.4214897155762,286.207183837891,686,"2013_banda_18"
2011,49,94.8229963939322,57.8047752380371,101.322834111512,0,511.576110839844,686,"2011_banda_49"
2025,41,95.7582476980137,84.1176986694336,39.0869582687211,36.3358917236328,226.798858642578,686,"2025_banda_41"
2019,16,96.2096187380243,89.1116790771484,40.7342877883457,25.9377708435059,188.011337280273,686,"2019_banda_16"
2021,20,96.2643541191479,73.1575202941895,60.0743900656964,9.40294361114502,273.223724365234,686,"2021_banda_20"
2017,45,96.3380932015511,84.2114105224609,49.776494580264,26.1961364746094,339.294006347656,686,"2017_banda_45"
2010,21,96.9935858729282,63.8283596038818,86.3233326063314,24.8484497070312,494.427917480469,686,"2010_banda_21"
2011,31,97.2999968014375,55.8868083953857,81.6967819080301,20.993143081665,405.032623291016,686,"2011_banda_31"
2010,5,97.5613004417531,37.7759895324707,114.772389646971,14.2114067077637,487.698303222656,686,"2010_banda_05"
2017,19,97.7284278369158,93.5769729614258,50.7402551593246,9.51476097106934,244.041793823242,686,"2017_banda_19"
2024,44,97.8700912700798,64.4995880126953,72.6341673004588,13.41881275177,337.237640380859,686,"2024_banda_44"
2013,41,98.1367252366536,50.022029876709,106.924587481602,0,422.119018554688,686,"2013_banda_41"
2013,21,98.4327225156845,62.7436237335205,83.0467519228224,11.3716812133789,376.222869873047,686,"2013_banda_21"
2013,20,98.741927469437,66.0326805114746,77.1520699751335,0,384.238494873047,686,"2013_banda_20"
2021,14,99.0619389308785,87.2498435974121,39.4774643600246,24.4326934814453,212.473739624023,686,"2021_banda_14"
2010,49,99.1335895026738,81.0178527832031,49.5676505237331,34.2479858398438,322.512573242188,686,"2010_banda_49"
2018,18,99.4360780437903,84.3662033081055,57.2659654074467,18.4277896881104,240.793045043945,686,"2018_banda_18"
2014,41,99.4631115152954,76.7318153381348,59.4457009737975,6.96353101730347,315.988464355469,686,"2014_banda_41"
2010,41,99.9574404527425,66.1094703674316,82.2866649996782,9.13854503631592,376.962982177734,686,"2010_banda_41"
2010,28,99.9897618168645,69.9178657531738,74.0373431483298,18.7165374755859,414.978637695312,686,"2010_banda_28"
2016,44,101.265655161688,80.8949699401855,59.5988667135245,10.460844039917,279.131622314453,686,"2016_banda_44"
2014,17,101.330910963498,76.9526786804199,55.9192308839206,35.0732612609863,244.318145751953,686,"2014_banda_17"
2011,44,101.938977869885,65.8490104675293,85.2635953611135,0,443.616638183594,686,"2011_banda_44"
2013,43,103.998351124911,47.039098739624,107.85687088077,11.6081781387329,454.555938720703,686,"2013_banda_43"
