"celda","x","y","sesgo_medio","n"
1086,-76.9249984640628,3.52499930746853,-0.276660479032076,52
1087,-76.8749984633177,3.52499930746853,-0.010857472052941,52
1088,-76.8249984625727,3.52499930746853,0.478660730215219,52
1089,-76.7749984618276,3.52499930746853,NA,0
1090,-76.7249984610826,3.52499930746853,NA,0
1091,-76.6749984603375,3.52499930746853,NA,0
1092,-76.6249984595924,3.52499930746853,NA,0
1093,-76.5749984588474,3.52499930746853,NA,0
1094,-76.5249984581023,3.52499930746853,NA,0
1095,-76.4749984573573,3.52499930746853,NA,0
1096,-76.4249984566122,3.52499930746853,NA,0
1097,-76.3749984558672,3.52499930746853,NA,0
1098,-76.3249984551221,3.52499930746853,NA,0
1099,-76.2749984543771,3.52499930746853,-0.253245317018949,52
1100,-76.224998453632,3.52499930746853,-0.10809641617995,52
1101,-76.1749984528869,3.52499930746853,NA,0
1102,-76.1249984521419,3.52499930746853,NA,0
1103,-76.0749984513968,3.52499930746853,NA,0
1104,-76.0249984506518,3.52499930746853,NA,0
1115,-77.3249984700232,3.47499930672347,NA,0
1116,-77.2749984692782,3.47499930672347,NA,0
1117,-77.2249984685331,3.47499930672347,NA,0
1118,-77.1749984677881,3.47499930672347,NA,0
1119,-77.124998467043,3.47499930672347,NA,0
1120,-77.074998466298,3.47499930672347,NA,0
1121,-77.0249984655529,3.47499930672347,NA,0
1122,-76.9749984648078,3.47499930672347,NA,0
1123,-76.9249984640628,3.47499930672347,-0.281772356766921,52
1124,-76.8749984633177,3.47499930672347,-0.0108966827392578,52
1125,-76.8249984625727,3.47499930672347,0.480682042928842,52
1126,-76.7749984618276,3.47499930672347,NA,0
1127,-76.7249984610826,3.47499930672347,NA,0
1128,-76.6749984603375,3.47499930672347,NA,0
1129,-76.6249984595924,3.47499930672347,NA,0
1130,-76.5749984588474,3.47499930672347,NA,0
1131,-76.5249984581023,3.47499930672347,NA,0
1132,-76.4749984573573,3.47499930672347,NA,0
1133,-76.4249984566122,3.47499930672347,NA,0
1134,-76.3749984558672,3.47499930672347,NA,0
1135,-76.3249984551221,3.47499930672347,NA,0
1136,-76.2749984543771,3.47499930672347,-0.254130932000967,52
1137,-76.224998453632,3.47499930672347,-0.121060261359582,52
1138,-76.1749984528869,3.47499930672347,NA,0
1139,-76.1249984521419,3.47499930672347,NA,0
1140,-76.0749984513968,3.47499930672347,NA,0
1141,-76.0249984506518,3.47499930672347,NA,0
1151,-77.3749984707683,3.42499930597842,NA,0
1152,-77.3249984700232,3.42499930597842,NA,0
1153,-77.2749984692782,3.42499930597842,NA,0
1154,-77.2249984685331,3.42499930597842,NA,0
1155,-77.1749984677881,3.42499930597842,NA,0
1156,-77.124998467043,3.42499930597842,NA,0
1157,-77.074998466298,3.42499930597842,NA,0
1158,-77.0249984655529,3.42499930597842,NA,0
1159,-76.9749984648078,3.42499930597842,NA,0
1160,-76.9249984640628,3.42499930597842,-0.285919813009409,52
1161,-76.8749984633177,3.42499930597842,-0.0109377640944261,52
1162,-76.8249984625727,3.42499930597842,0.478088782383845,52
1163,-76.7749984618276,3.42499930597842,NA,0
1164,-76.7249984610826,3.42499930597842,NA,0
1165,-76.6749984603375,3.42499930597842,NA,0
1166,-76.6249984595924,3.42499930597842,NA,0
