"id_celda","x","y","observado_mm","predicho_mm","error_mm","varianza_kriging","tipo_kriging"
112,-76.3249984551221,4.32499931938946,47.4797515869141,47.5467659514804,-0.0670143645663188,0.294384263784898,"universal"
113,-76.2749984543771,4.32499931938946,38.7489471435547,44.047583983376,-5.29863683982131,0.295203346197111,"universal"
114,-76.224998453632,4.32499931938946,42.0851898193359,43.6383311271306,-1.55314130779465,0.294805854989838,"universal"
115,-76.1749984528869,4.32499931938946,46.4719276428223,44.9575797748064,1.51434786801583,0.296557885389348,"universal"
116,-76.1249984521419,4.32499931938946,42.1065979003906,43.0741429870832,-0.967545086692589,0.294803642974778,"universal"
117,-76.0749984513968,4.32499931938946,40.7850646972656,40.3482094095902,0.436855287675442,0.294796249110966,"universal"
118,-76.0249984506518,4.32499931938946,42.4209442138672,44.0402288993447,-1.61928468547755,0.295031789078017,"universal"
119,-75.9749984499067,4.32499931938946,55.4660682678223,52.9339447952974,2.53212347252484,0.29533673470524,"universal"
120,-75.9249984491616,4.32499931938946,57.6341400146484,61.9998738089446,-4.36573379429618,0.297412817796362,"universal"
121,-75.8749984484166,4.32499931938946,56.2064743041992,58.777208166723,-2.57073386252379,0.295926954809369,"universal"
122,-75.8249984476715,4.32499931938946,51.9910087585449,56.3022221569554,-4.31121339841044,0.338586091114284,"universal"
123,-76.5249984581023,4.27499931864441,69.6018447875977,65.470696193356,4.13114859424165,0.431453180241963,"universal"
124,-76.4749984573573,4.27499931864441,66.0197906494141,59.2320029053634,6.78778774405063,0.32556752197275,"universal"
125,-76.4249984566122,4.27499931864441,52.9207153320312,53.6973694731382,-0.776654141106931,0.311517564658676,"universal"
126,-76.3749984558672,4.27499931864441,42.888370513916,47.3611073419956,-4.47273682807963,0.293923794872603,"universal"
127,-76.3249984551221,4.27499931864441,41.7596855163574,44.1237859899965,-2.36410047363909,0.300288337996708,"universal"
128,-76.2749984543771,4.27499931864441,45.8185386657715,43.653015055359,2.16552361041246,0.295915293297925,"universal"
129,-76.224998453632,4.27499931864441,50.7087326049805,45.8886337096173,4.82009889536313,0.296380152461187,"universal"
130,-76.1749984528869,4.27499931864441,50.1457366943359,46.7273530189316,3.41838367540436,0.29515257641785,"universal"
131,-76.1249984521419,4.27499931864441,44.0330657958984,44.7933616476597,-0.760295851761249,0.294790125544178,"universal"
132,-76.0749984513968,4.27499931864441,43.3712463378906,41.9129162925611,1.4583300453295,0.295153895027691,"universal"
133,-76.0249984506518,4.27499931864441,42.4718933105469,48.5068673904867,-6.03497407993981,0.294789005574173,"universal"
134,-75.9749984499067,4.27499931864441,66.9720001220703,57.4126961367074,9.55930398536291,0.295831207289702,"universal"
135,-75.9249984491616,4.27499931864441,77.3305206298828,72.6549327656998,4.67558786418302,0.296274994729307,"universal"
136,-75.8749984484166,4.27499931864441,85.9416198730469,73.5289109014535,12.4127089715933,0.294505126831133,"universal"
137,-75.8249984476715,4.27499931864441,72.042236328125,70.1530673911353,1.88916893698966,0.337583855168865,"universal"
138,-77.2749984692782,4.22499931789935,113.029853820801,97.1137150134702,15.9161388073306,0.644828736080031,"universal"
139,-76.4249984566122,4.22499931789935,51.0218353271484,50.2337385496049,0.788096777543551,0.32917455251813,"universal"
140,-76.3749984558672,4.22499931789935,42.3325424194336,42.9622099017405,-0.629667482306857,0.2994108349577,"universal"
141,-76.3249984551221,4.22499931789935,42.9837265014648,41.9651756251682,1.01855087629664,0.295367299193052,"universal"
142,-76.2749984543771,4.22499931789935,43.7619857788086,44.1428794915618,-0.380893712753256,0.294905373514528,"universal"
143,-76.224998453632,4.22499931789935,46.6607208251953,46.2513685640362,0.409352261159064,0.307345747270785,"universal"
144,-76.1749984528869,4.22499931789935,46.0168495178223,45.660434893063,0.356414624759282,0.298179891295932,"universal"
145,-76.1249984521419,4.22499931789935,43.5811309814453,44.509915051253,-0.928784069807705,0.29650575049651,"universal"
146,-76.0749984513968,4.22499931789935,44.0354461669922,44.6081985501036,-0.572752383111435,0.296504223529464,"universal"
147,-76.0249984506518,4.22499931789935,43.1894111633301,49.1230994886439,-5.9336883253138,0.29541957697491,"universal"
148,-75.9749984499067,4.22499931789935,61.3247451782227,56.261906541223,5.06283863699962,0.297827055217277,"universal"
