"anio","semana","variable","criterio","validos","NA_interno_original","NA_control_calidad","Dato_fuera_Valle"
2018,34,"precipitacion","centro",686,0,0,103
2018,35,"precipitacion","centro",686,0,0,103
2018,36,"precipitacion","centro",686,0,0,103
2018,37,"precipitacion","centro",686,0,0,103
2018,38,"precipitacion","centro",686,0,0,103
2018,39,"precipitacion","centro",686,0,0,103
2018,40,"precipitacion","centro",686,0,0,103
2018,41,"precipitacion","centro",686,0,0,103
2018,42,"precipitacion","centro",686,0,0,103
2018,43,"precipitacion","centro",686,0,0,103
2018,44,"precipitacion","centro",686,0,0,103
2018,45,"precipitacion","centro",686,0,0,103
2018,46,"precipitacion","centro",686,0,0,103
2018,47,"precipitacion","centro",686,0,0,103
2018,48,"precipitacion","centro",686,0,0,103
2018,49,"precipitacion","centro",686,0,0,103
2018,50,"precipitacion","centro",686,0,0,103
2018,51,"precipitacion","centro",686,0,0,103
2018,52,"precipitacion","centro",686,0,0,103
2018,1,"precipitacion","interseccion",787,0,2,0
2018,2,"precipitacion","interseccion",787,0,2,0
2018,3,"precipitacion","interseccion",787,0,2,0
2018,4,"precipitacion","interseccion",787,0,2,0
2018,5,"precipitacion","interseccion",787,0,2,0
2018,6,"precipitacion","interseccion",787,0,2,0
2018,7,"precipitacion","interseccion",787,0,2,0
2018,8,"precipitacion","interseccion",787,0,2,0
2018,9,"precipitacion","interseccion",787,0,2,0
2018,10,"precipitacion","interseccion",787,0,2,0
2018,11,"precipitacion","interseccion",787,0,2,0
2018,12,"precipitacion","interseccion",787,0,2,0
2018,13,"precipitacion","interseccion",787,0,2,0
2018,14,"precipitacion","interseccion",787,0,2,0
2018,15,"precipitacion","interseccion",787,0,2,0
2018,16,"precipitacion","interseccion",787,0,2,0
2018,17,"precipitacion","interseccion",787,0,2,0
2018,18,"precipitacion","interseccion",787,0,2,0
2018,19,"precipitacion","interseccion",787,0,2,0
2018,20,"precipitacion","interseccion",787,0,2,0
2018,21,"precipitacion","interseccion",787,0,2,0
2018,22,"precipitacion","interseccion",787,0,2,0
2018,23,"precipitacion","interseccion",787,0,2,0
2018,24,"precipitacion","interseccion",787,0,2,0
2018,25,"precipitacion","interseccion",787,0,2,0
2018,26,"precipitacion","interseccion",787,0,2,0
2018,27,"precipitacion","interseccion",787,0,2,0
2018,28,"precipitacion","interseccion",787,0,2,0
2018,29,"precipitacion","interseccion",787,0,2,0
2018,30,"precipitacion","interseccion",787,0,2,0
2018,31,"precipitacion","interseccion",787,0,2,0
2018,32,"precipitacion","interseccion",787,0,2,0
2018,33,"precipitacion","interseccion",787,0,2,0
2018,34,"precipitacion","interseccion",787,0,2,0
2018,35,"precipitacion","interseccion",787,0,2,0
2018,36,"precipitacion","interseccion",787,0,2,0
2018,37,"precipitacion","interseccion",787,0,2,0
2018,38,"precipitacion","interseccion",787,0,2,0
2018,39,"precipitacion","interseccion",787,0,2,0
2018,40,"precipitacion","interseccion",787,0,2,0
2018,41,"precipitacion","interseccion",787,0,2,0
2018,42,"precipitacion","interseccion",787,0,2,0
2018,43,"precipitacion","interseccion",787,0,2,0
2018,44,"precipitacion","interseccion",787,0,2,0
2018,45,"precipitacion","interseccion",787,0,2,0
2018,46,"precipitacion","interseccion",787,0,2,0
2018,47,"precipitacion","interseccion",787,0,2,0
2018,48,"precipitacion","interseccion",787,0,2,0
2018,49,"precipitacion","interseccion",787,0,2,0
2018,50,"precipitacion","interseccion",787,0,2,0
2018,51,"precipitacion","interseccion",787,0,2,0
2018,52,"precipitacion","interseccion",787,0,2,0
2018,1,"temperatura","centro",122,564,0,10
2018,2,"temperatura","centro",122,564,0,10
2018,3,"temperatura","centro",122,564,0,10
2018,4,"temperatura","centro",122,564,0,10
2018,5,"temperatura","centro",122,564,0,10
2018,6,"temperatura","centro",122,564,0,10
2018,7,"temperatura","centro",122,564,0,10
2018,8,"temperatura","centro",122,564,0,10
2018,9,"temperatura","centro",122,564,0,10
2018,10,"temperatura","centro",122,564,0,10
2018,11,"temperatura","centro",122,564,0,10
2018,12,"temperatura","centro",122,564,0,10
2018,13,"temperatura","centro",122,564,0,10
2018,14,"temperatura","centro",122,564,0,10
2018,15,"temperatura","centro",122,564,0,10
2018,16,"temperatura","centro",122,564,0,10
2018,17,"temperatura","centro",122,564,0,10
2018,18,"temperatura","centro",122,564,0,10
2018,19,"temperatura","centro",122,564,0,10
2018,20,"temperatura","centro",122,564,0,10
2018,21,"temperatura","centro",122,564,0,10
2018,22,"temperatura","centro",122,564,0,10
2018,23,"temperatura","centro",122,564,0,10
2018,24,"temperatura","centro",122,564,0,10
2018,25,"temperatura","centro",122,564,0,10
2018,26,"temperatura","centro",122,564,0,10
2018,27,"temperatura","centro",122,564,0,10
2018,28,"temperatura","centro",122,564,0,10
2018,29,"temperatura","centro",122,564,0,10
2018,30,"temperatura","centro",122,564,0,10
2018,31,"temperatura","centro",122,564,0,10
2018,32,"temperatura","centro",122,564,0,10
2018,33,"temperatura","centro",122,564,0,10
2018,34,"temperatura","centro",122,564,0,10
2018,35,"temperatura","centro",122,564,0,10
2018,36,"temperatura","centro",122,564,0,10
2018,37,"temperatura","centro",122,564,0,10
2018,38,"temperatura","centro",122,564,0,10
2018,39,"temperatura","centro",122,564,0,10
2018,40,"temperatura","centro",122,564,0,10
2018,41,"temperatura","centro",122,564,0,10
2018,42,"temperatura","centro",122,564,0,10
2018,43,"temperatura","centro",122,564,0,10
2018,44,"temperatura","centro",122,564,0,10
2018,45,"temperatura","centro",122,564,0,10
2018,46,"temperatura","centro",122,564,0,10
2018,47,"temperatura","centro",122,564,0,10
2018,48,"temperatura","centro",122,564,0,10
2018,49,"temperatura","centro",122,564,0,10
2018,50,"temperatura","centro",122,564,0,10
2018,51,"temperatura","centro",122,564,0,10
2018,52,"temperatura","centro",122,564,0,10
2018,1,"temperatura","interseccion",132,657,0,0
2018,2,"temperatura","interseccion",132,657,0,0
2018,3,"temperatura","interseccion",132,657,0,0
2018,4,"temperatura","interseccion",132,657,0,0
2018,5,"temperatura","interseccion",132,657,0,0
2018,6,"temperatura","interseccion",132,657,0,0
2018,7,"temperatura","interseccion",132,657,0,0
2018,8,"temperatura","interseccion",132,657,0,0
2018,9,"temperatura","interseccion",132,657,0,0
2018,10,"temperatura","interseccion",132,657,0,0
2018,11,"temperatura","interseccion",132,657,0,0
2018,12,"temperatura","interseccion",132,657,0,0
2018,13,"temperatura","interseccion",132,657,0,0
2018,14,"temperatura","interseccion",132,657,0,0
2018,15,"temperatura","interseccion",132,657,0,0
2018,16,"temperatura","interseccion",132,657,0,0
2018,17,"temperatura","interseccion",132,657,0,0
2018,18,"temperatura","interseccion",132,657,0,0
2018,19,"temperatura","interseccion",132,657,0,0
2018,20,"temperatura","interseccion",132,657,0,0
2018,21,"temperatura","interseccion",132,657,0,0
2018,22,"temperatura","interseccion",132,657,0,0
2018,23,"temperatura","interseccion",132,657,0,0
2018,24,"temperatura","interseccion",132,657,0,0
2018,25,"temperatura","interseccion",132,657,0,0
2018,26,"temperatura","interseccion",132,657,0,0
2018,27,"temperatura","interseccion",132,657,0,0
2018,28,"temperatura","interseccion",132,657,0,0
2018,29,"temperatura","interseccion",132,657,0,0
2018,30,"temperatura","interseccion",132,657,0,0
2018,31,"temperatura","interseccion",132,657,0,0
2018,32,"temperatura","interseccion",132,657,0,0
2018,33,"temperatura","interseccion",132,657,0,0
2018,34,"temperatura","interseccion",132,657,0,0
2018,35,"temperatura","interseccion",132,657,0,0
2018,36,"temperatura","interseccion",132,657,0,0
2018,37,"temperatura","interseccion",132,657,0,0
2018,38,"temperatura","interseccion",132,657,0,0
2018,39,"temperatura","interseccion",132,657,0,0
2018,40,"temperatura","interseccion",132,657,0,0
2018,41,"temperatura","interseccion",132,657,0,0
2018,42,"temperatura","interseccion",132,657,0,0
2018,43,"temperatura","interseccion",132,657,0,0
2018,44,"temperatura","interseccion",132,657,0,0
2018,45,"temperatura","interseccion",132,657,0,0
2018,46,"temperatura","interseccion",132,657,0,0
2018,47,"temperatura","interseccion",132,657,0,0
2018,48,"temperatura","interseccion",132,657,0,0
2018,49,"temperatura","interseccion",132,657,0,0
2018,50,"temperatura","interseccion",132,657,0,0
2018,51,"temperatura","interseccion",132,657,0,0
2018,52,"temperatura","interseccion",132,657,0,0
2018,1,"radiacion","centro",27,659,0,4
2018,2,"radiacion","centro",27,659,0,4
2018,3,"radiacion","centro",27,659,0,4
2018,4,"radiacion","centro",27,659,0,4
2018,5,"radiacion","centro",27,659,0,4
2018,6,"radiacion","centro",27,659,0,4
2018,7,"radiacion","centro",27,659,0,4
2018,8,"radiacion","centro",27,659,0,4
2018,9,"radiacion","centro",27,659,0,4
2018,10,"radiacion","centro",27,659,0,4
2018,11,"radiacion","centro",27,659,0,4
2018,12,"radiacion","centro",27,659,0,4
2018,13,"radiacion","centro",27,659,0,4
2018,14,"radiacion","centro",27,659,0,4
2018,15,"radiacion","centro",27,659,0,4
2018,16,"radiacion","centro",27,659,0,4
2018,17,"radiacion","centro",27,659,0,4
2018,18,"radiacion","centro",27,659,0,4
2018,19,"radiacion","centro",27,659,0,4
2018,20,"radiacion","centro",27,659,0,4
2018,21,"radiacion","centro",27,659,0,4
2018,22,"radiacion","centro",27,659,0,4
2018,23,"radiacion","centro",27,659,0,4
2018,24,"radiacion","centro",27,659,0,4
2018,25,"radiacion","centro",27,659,0,4
2018,26,"radiacion","centro",27,659,0,4
2018,27,"radiacion","centro",27,659,0,4
2018,28,"radiacion","centro",27,659,0,4
2018,29,"radiacion","centro",27,659,0,4
2018,30,"radiacion","centro",27,659,0,4
2018,31,"radiacion","centro",27,659,0,4
2018,32,"radiacion","centro",27,659,0,4
2018,33,"radiacion","centro",27,659,0,4
2018,34,"radiacion","centro",27,659,0,4
2018,35,"radiacion","centro",27,659,0,4
2018,36,"radiacion","centro",27,659,0,4
2018,37,"radiacion","centro",27,659,0,4
2018,38,"radiacion","centro",27,659,0,4
2018,39,"radiacion","centro",27,659,0,4
2018,40,"radiacion","centro",27,659,0,4
2018,41,"radiacion","centro",27,659,0,4
2018,42,"radiacion","centro",27,659,0,4
2018,43,"radiacion","centro",27,659,0,4
2018,44,"radiacion","centro",27,659,0,4
2018,45,"radiacion","centro",27,659,0,4
2018,46,"radiacion","centro",27,659,0,4
2018,47,"radiacion","centro",27,659,0,4
2018,48,"radiacion","centro",27,659,0,4
2018,49,"radiacion","centro",27,659,0,4
2018,50,"radiacion","centro",27,659,0,4
2018,51,"radiacion","centro",27,659,0,4
2018,52,"radiacion","centro",27,659,0,4
2018,1,"radiacion","interseccion",31,758,0,0
2018,2,"radiacion","interseccion",31,758,0,0
2018,3,"radiacion","interseccion",31,758,0,0
2018,4,"radiacion","interseccion",31,758,0,0
2018,5,"radiacion","interseccion",31,758,0,0
2018,6,"radiacion","interseccion",31,758,0,0
2018,7,"radiacion","interseccion",31,758,0,0
2018,8,"radiacion","interseccion",31,758,0,0
2018,9,"radiacion","interseccion",31,758,0,0
2018,10,"radiacion","interseccion",31,758,0,0
2018,11,"radiacion","interseccion",31,758,0,0
2018,12,"radiacion","interseccion",31,758,0,0
2018,13,"radiacion","interseccion",31,758,0,0
2018,14,"radiacion","interseccion",31,758,0,0
2018,15,"radiacion","interseccion",31,758,0,0
2018,16,"radiacion","interseccion",31,758,0,0
2018,17,"radiacion","interseccion",31,758,0,0
2018,18,"radiacion","interseccion",31,758,0,0
2018,19,"radiacion","interseccion",31,758,0,0
2018,20,"radiacion","interseccion",31,758,0,0
2018,21,"radiacion","interseccion",31,758,0,0
2018,22,"radiacion","interseccion",31,758,0,0
2018,23,"radiacion","interseccion",31,758,0,0
2018,24,"radiacion","interseccion",31,758,0,0
2018,25,"radiacion","interseccion",31,758,0,0
2018,26,"radiacion","interseccion",31,758,0,0
2018,27,"radiacion","interseccion",31,758,0,0
2018,28,"radiacion","interseccion",31,758,0,0
2018,29,"radiacion","interseccion",31,758,0,0
2018,30,"radiacion","interseccion",31,758,0,0
2018,31,"radiacion","interseccion",31,758,0,0
2018,32,"radiacion","interseccion",31,758,0,0
2018,33,"radiacion","interseccion",31,758,0,0
2018,34,"radiacion","interseccion",31,758,0,0
2018,35,"radiacion","interseccion",31,758,0,0
2018,36,"radiacion","interseccion",31,758,0,0
2018,37,"radiacion","interseccion",31,758,0,0
2018,38,"radiacion","interseccion",31,758,0,0
2018,39,"radiacion","interseccion",31,758,0,0
2018,40,"radiacion","interseccion",31,758,0,0
2018,41,"radiacion","interseccion",31,758,0,0
2018,42,"radiacion","interseccion",31,758,0,0
2018,43,"radiacion","interseccion",31,758,0,0
2018,44,"radiacion","interseccion",31,758,0,0
2018,45,"radiacion","interseccion",31,758,0,0
2018,46,"radiacion","interseccion",31,758,0,0
2018,47,"radiacion","interseccion",31,758,0,0
2018,48,"radiacion","interseccion",31,758,0,0
2018,49,"radiacion","interseccion",31,758,0,0
2018,50,"radiacion","interseccion",31,758,0,0
2018,51,"radiacion","interseccion",31,758,0,0
2018,52,"radiacion","interseccion",31,758,0,0
2019,1,"precipitacion","centro",686,0,0,103
2019,2,"precipitacion","centro",686,0,0,103
2019,3,"precipitacion","centro",686,0,0,103
2019,4,"precipitacion","centro",686,0,0,103
2019,5,"precipitacion","centro",686,0,0,103
2019,6,"precipitacion","centro",686,0,0,103
2019,7,"precipitacion","centro",686,0,0,103
2019,8,"precipitacion","centro",686,0,0,103
2019,9,"precipitacion","centro",686,0,0,103
2019,10,"precipitacion","centro",686,0,0,103
2019,11,"precipitacion","centro",686,0,0,103
2019,12,"precipitacion","centro",686,0,0,103
2019,13,"precipitacion","centro",686,0,0,103
2019,14,"precipitacion","centro",686,0,0,103
2019,15,"precipitacion","centro",686,0,0,103
2019,16,"precipitacion","centro",686,0,0,103
2019,17,"precipitacion","centro",686,0,0,103
2019,18,"precipitacion","centro",686,0,0,103
2019,19,"precipitacion","centro",686,0,0,103
2019,20,"precipitacion","centro",686,0,0,103
2019,21,"precipitacion","centro",686,0,0,103
2019,22,"precipitacion","centro",686,0,0,103
2019,23,"precipitacion","centro",686,0,0,103
2019,24,"precipitacion","centro",686,0,0,103
2019,25,"precipitacion","centro",686,0,0,103
2019,26,"precipitacion","centro",686,0,0,103
2019,27,"precipitacion","centro",686,0,0,103
2019,28,"precipitacion","centro",686,0,0,103
2019,29,"precipitacion","centro",686,0,0,103
2019,30,"precipitacion","centro",686,0,0,103
2019,31,"precipitacion","centro",686,0,0,103
2019,32,"precipitacion","centro",686,0,0,103
2019,33,"precipitacion","centro",686,0,0,103
2019,34,"precipitacion","centro",686,0,0,103
2019,35,"precipitacion","centro",686,0,0,103
2019,36,"precipitacion","centro",686,0,0,103
2019,37,"precipitacion","centro",686,0,0,103
2019,38,"precipitacion","centro",686,0,0,103
2019,39,"precipitacion","centro",686,0,0,103
2019,40,"precipitacion","centro",686,0,0,103
2019,41,"precipitacion","centro",686,0,0,103
2019,42,"precipitacion","centro",686,0,0,103
2019,43,"precipitacion","centro",686,0,0,103
2019,44,"precipitacion","centro",686,0,0,103
2019,45,"precipitacion","centro",686,0,0,103
2019,46,"precipitacion","centro",686,0,0,103
2019,47,"precipitacion","centro",686,0,0,103
2019,48,"precipitacion","centro",686,0,0,103
2019,49,"precipitacion","centro",686,0,0,103
2019,50,"precipitacion","centro",686,0,0,103
2019,51,"precipitacion","centro",686,0,0,103
2019,52,"precipitacion","centro",686,0,0,103
2019,1,"precipitacion","interseccion",787,0,2,0
2019,2,"precipitacion","interseccion",787,0,2,0
2019,3,"precipitacion","interseccion",787,0,2,0
2019,4,"precipitacion","interseccion",787,0,2,0
2019,5,"precipitacion","interseccion",787,0,2,0
2019,6,"precipitacion","interseccion",787,0,2,0
2019,7,"precipitacion","interseccion",787,0,2,0
2019,8,"precipitacion","interseccion",787,0,2,0
2019,9,"precipitacion","interseccion",787,0,2,0
2019,10,"precipitacion","interseccion",787,0,2,0
2019,11,"precipitacion","interseccion",787,0,2,0
2019,12,"precipitacion","interseccion",787,0,2,0
2019,13,"precipitacion","interseccion",787,0,2,0
2019,14,"precipitacion","interseccion",787,0,2,0
2019,15,"precipitacion","interseccion",787,0,2,0
2019,16,"precipitacion","interseccion",787,0,2,0
2019,17,"precipitacion","interseccion",787,0,2,0
2019,18,"precipitacion","interseccion",787,0,2,0
2019,19,"precipitacion","interseccion",787,0,2,0
2019,20,"precipitacion","interseccion",787,0,2,0
2019,21,"precipitacion","interseccion",787,0,2,0
2019,22,"precipitacion","interseccion",787,0,2,0
2019,23,"precipitacion","interseccion",787,0,2,0
2019,24,"precipitacion","interseccion",787,0,2,0
2019,25,"precipitacion","interseccion",787,0,2,0
2019,26,"precipitacion","interseccion",787,0,2,0
2019,27,"precipitacion","interseccion",787,0,2,0
2019,28,"precipitacion","interseccion",787,0,2,0
2019,29,"precipitacion","interseccion",787,0,2,0
2019,30,"precipitacion","interseccion",787,0,2,0
2019,31,"precipitacion","interseccion",787,0,2,0
2019,32,"precipitacion","interseccion",787,0,2,0
2019,33,"precipitacion","interseccion",787,0,2,0
2019,34,"precipitacion","interseccion",787,0,2,0
2019,35,"precipitacion","interseccion",787,0,2,0
2019,36,"precipitacion","interseccion",787,0,2,0
2019,37,"precipitacion","interseccion",787,0,2,0
2019,38,"precipitacion","interseccion",787,0,2,0
2019,39,"precipitacion","interseccion",787,0,2,0
2019,40,"precipitacion","interseccion",787,0,2,0
2019,41,"precipitacion","interseccion",787,0,2,0
2019,42,"precipitacion","interseccion",787,0,2,0
2019,43,"precipitacion","interseccion",787,0,2,0
2019,44,"precipitacion","interseccion",787,0,2,0
2019,45,"precipitacion","interseccion",787,0,2,0
2019,46,"precipitacion","interseccion",787,0,2,0
2019,47,"precipitacion","interseccion",787,0,2,0
2019,48,"precipitacion","interseccion",787,0,2,0
2019,49,"precipitacion","interseccion",787,0,2,0
2019,50,"precipitacion","interseccion",787,0,2,0
2019,51,"precipitacion","interseccion",787,0,2,0
2019,52,"precipitacion","interseccion",787,0,2,0
2019,1,"temperatura","centro",122,564,0,10
2019,2,"temperatura","centro",122,564,0,10
2019,3,"temperatura","centro",122,564,0,10
2019,4,"temperatura","centro",122,564,0,10
2019,5,"temperatura","centro",122,564,0,10
2019,6,"temperatura","centro",122,564,0,10
2019,7,"temperatura","centro",122,564,0,10
2019,8,"temperatura","centro",122,564,0,10
2019,9,"temperatura","centro",122,564,0,10
2019,10,"temperatura","centro",122,564,0,10
2019,11,"temperatura","centro",122,564,0,10
2019,12,"temperatura","centro",122,564,0,10
2019,13,"temperatura","centro",122,564,0,10
2019,14,"temperatura","centro",122,564,0,10
2019,15,"temperatura","centro",122,564,0,10
2019,16,"temperatura","centro",122,564,0,10
2019,17,"temperatura","centro",122,564,0,10
2019,18,"temperatura","centro",122,564,0,10
2019,19,"temperatura","centro",122,564,0,10
2019,20,"temperatura","centro",122,564,0,10
2019,21,"temperatura","centro",122,564,0,10
2019,22,"temperatura","centro",122,564,0,10
2019,23,"temperatura","centro",122,564,0,10
2019,24,"temperatura","centro",122,564,0,10
2019,25,"temperatura","centro",122,564,0,10
2019,26,"temperatura","centro",122,564,0,10
2019,27,"temperatura","centro",122,564,0,10
2019,28,"temperatura","centro",122,564,0,10
2019,29,"temperatura","centro",122,564,0,10
2019,30,"temperatura","centro",122,564,0,10
2019,31,"temperatura","centro",122,564,0,10
2019,32,"temperatura","centro",122,564,0,10
2019,33,"temperatura","centro",122,564,0,10
2019,34,"temperatura","centro",122,564,0,10
2019,35,"temperatura","centro",122,564,0,10
2019,36,"temperatura","centro",122,564,0,10
2019,37,"temperatura","centro",122,564,0,10
2019,38,"temperatura","centro",122,564,0,10
2019,39,"temperatura","centro",122,564,0,10
2019,40,"temperatura","centro",122,564,0,10
2019,41,"temperatura","centro",122,564,0,10
2019,42,"temperatura","centro",122,564,0,10
2019,43,"temperatura","centro",122,564,0,10
2019,44,"temperatura","centro",122,564,0,10
2019,45,"temperatura","centro",122,564,0,10
2019,46,"temperatura","centro",122,564,0,10
2019,47,"temperatura","centro",122,564,0,10
2019,48,"temperatura","centro",122,564,0,10
2019,49,"temperatura","centro",122,564,0,10
2019,50,"temperatura","centro",122,564,0,10
2019,51,"temperatura","centro",122,564,0,10
2019,52,"temperatura","centro",122,564,0,10
2019,1,"temperatura","interseccion",132,657,0,0
2019,2,"temperatura","interseccion",132,657,0,0
2019,3,"temperatura","interseccion",132,657,0,0
2019,4,"temperatura","interseccion",132,657,0,0
2019,5,"temperatura","interseccion",132,657,0,0
2019,6,"temperatura","interseccion",132,657,0,0
2019,7,"temperatura","interseccion",132,657,0,0
2019,8,"temperatura","interseccion",132,657,0,0
2019,9,"temperatura","interseccion",132,657,0,0
2019,10,"temperatura","interseccion",132,657,0,0
2019,11,"temperatura","interseccion",132,657,0,0
2019,12,"temperatura","interseccion",132,657,0,0
2019,13,"temperatura","interseccion",132,657,0,0
2019,14,"temperatura","interseccion",132,657,0,0
2019,15,"temperatura","interseccion",132,657,0,0
2019,16,"temperatura","interseccion",132,657,0,0
2019,17,"temperatura","interseccion",132,657,0,0
2019,18,"temperatura","interseccion",132,657,0,0
2019,19,"temperatura","interseccion",132,657,0,0
2019,20,"temperatura","interseccion",132,657,0,0
2019,21,"temperatura","interseccion",132,657,0,0
2019,22,"temperatura","interseccion",132,657,0,0
2019,23,"temperatura","interseccion",132,657,0,0
2019,24,"temperatura","interseccion",132,657,0,0
2019,25,"temperatura","interseccion",132,657,0,0
2019,26,"temperatura","interseccion",132,657,0,0
2019,27,"temperatura","interseccion",132,657,0,0
2019,28,"temperatura","interseccion",132,657,0,0
2019,29,"temperatura","interseccion",132,657,0,0
2019,30,"temperatura","interseccion",132,657,0,0
2019,31,"temperatura","interseccion",132,657,0,0
2019,32,"temperatura","interseccion",132,657,0,0
2019,33,"temperatura","interseccion",132,657,0,0
2019,34,"temperatura","interseccion",132,657,0,0
2019,35,"temperatura","interseccion",132,657,0,0
2019,36,"temperatura","interseccion",132,657,0,0
2019,37,"temperatura","interseccion",132,657,0,0
2019,38,"temperatura","interseccion",132,657,0,0
2019,39,"temperatura","interseccion",132,657,0,0
2019,40,"temperatura","interseccion",132,657,0,0
2019,41,"temperatura","interseccion",132,657,0,0
2019,42,"temperatura","interseccion",132,657,0,0
2019,43,"temperatura","interseccion",132,657,0,0
2019,44,"temperatura","interseccion",132,657,0,0
2019,45,"temperatura","interseccion",132,657,0,0
2019,46,"temperatura","interseccion",132,657,0,0
2019,47,"temperatura","interseccion",132,657,0,0
2019,48,"temperatura","interseccion",132,657,0,0
2019,49,"temperatura","interseccion",132,657,0,0
2019,50,"temperatura","interseccion",132,657,0,0
2019,51,"temperatura","interseccion",132,657,0,0
2019,52,"temperatura","interseccion",132,657,0,0
2019,1,"radiacion","centro",27,659,0,4
2019,2,"radiacion","centro",27,659,0,4
2019,3,"radiacion","centro",27,659,0,4
2019,4,"radiacion","centro",27,659,0,4
2019,5,"radiacion","centro",27,659,0,4
2019,6,"radiacion","centro",27,659,0,4
2019,7,"radiacion","centro",27,659,0,4
2019,8,"radiacion","centro",27,659,0,4
2019,9,"radiacion","centro",27,659,0,4
2019,10,"radiacion","centro",27,659,0,4
2019,11,"radiacion","centro",27,659,0,4
2019,12,"radiacion","centro",27,659,0,4
2019,13,"radiacion","centro",27,659,0,4
2019,14,"radiacion","centro",27,659,0,4
2019,15,"radiacion","centro",27,659,0,4
2019,16,"radiacion","centro",27,659,0,4
2019,17,"radiacion","centro",27,659,0,4
2019,18,"radiacion","centro",27,659,0,4
2019,19,"radiacion","centro",27,659,0,4
2019,20,"radiacion","centro",27,659,0,4
2019,21,"radiacion","centro",27,659,0,4
2019,22,"radiacion","centro",27,659,0,4
2019,23,"radiacion","centro",27,659,0,4
2019,24,"radiacion","centro",27,659,0,4
2019,25,"radiacion","centro",27,659,0,4
2019,26,"radiacion","centro",27,659,0,4
2019,27,"radiacion","centro",27,659,0,4
2019,28,"radiacion","centro",27,659,0,4
2019,29,"radiacion","centro",27,659,0,4
2019,30,"radiacion","centro",27,659,0,4
2019,31,"radiacion","centro",27,659,0,4
2019,32,"radiacion","centro",27,659,0,4
2019,33,"radiacion","centro",27,659,0,4
2019,34,"radiacion","centro",27,659,0,4
2019,35,"radiacion","centro",27,659,0,4
2019,36,"radiacion","centro",27,659,0,4
2019,37,"radiacion","centro",27,659,0,4
2019,38,"radiacion","centro",27,659,0,4
2019,39,"radiacion","centro",27,659,0,4
2019,40,"radiacion","centro",27,659,0,4
2019,41,"radiacion","centro",27,659,0,4
2019,42,"radiacion","centro",27,659,0,4
2019,43,"radiacion","centro",27,659,0,4
2019,44,"radiacion","centro",27,659,0,4
2019,45,"radiacion","centro",27,659,0,4
2019,46,"radiacion","centro",27,659,0,4
2019,47,"radiacion","centro",27,659,0,4
2019,48,"radiacion","centro",27,659,0,4
2019,49,"radiacion","centro",27,659,0,4
2019,50,"radiacion","centro",27,659,0,4
2019,51,"radiacion","centro",27,659,0,4
2019,52,"radiacion","centro",27,659,0,4
2019,1,"radiacion","interseccion",31,758,0,0
2019,2,"radiacion","interseccion",31,758,0,0
2019,3,"radiacion","interseccion",31,758,0,0
2019,4,"radiacion","interseccion",31,758,0,0
2019,5,"radiacion","interseccion",31,758,0,0
2019,6,"radiacion","interseccion",31,758,0,0
2019,7,"radiacion","interseccion",31,758,0,0
2019,8,"radiacion","interseccion",31,758,0,0
2019,9,"radiacion","interseccion",31,758,0,0
2019,10,"radiacion","interseccion",31,758,0,0
2019,11,"radiacion","interseccion",31,758,0,0
2019,12,"radiacion","interseccion",31,758,0,0
2019,13,"radiacion","interseccion",31,758,0,0
2019,14,"radiacion","interseccion",31,758,0,0
2019,15,"radiacion","interseccion",31,758,0,0
2019,16,"radiacion","interseccion",31,758,0,0
2019,17,"radiacion","interseccion",31,758,0,0
2019,18,"radiacion","interseccion",31,758,0,0
2019,19,"radiacion","interseccion",31,758,0,0
2019,20,"radiacion","interseccion",31,758,0,0
2019,21,"radiacion","interseccion",31,758,0,0
2019,22,"radiacion","interseccion",31,758,0,0
2019,23,"radiacion","interseccion",31,758,0,0
2019,24,"radiacion","interseccion",31,758,0,0
2019,25,"radiacion","interseccion",31,758,0,0
2019,26,"radiacion","interseccion",31,758,0,0
2019,27,"radiacion","interseccion",31,758,0,0
2019,28,"radiacion","interseccion",31,758,0,0
2019,29,"radiacion","interseccion",31,758,0,0
2019,30,"radiacion","interseccion",31,758,0,0
2019,31,"radiacion","interseccion",31,758,0,0
2019,32,"radiacion","interseccion",31,758,0,0
2019,33,"radiacion","interseccion",31,758,0,0
2019,34,"radiacion","interseccion",31,758,0,0
2019,35,"radiacion","interseccion",31,758,0,0
2019,36,"radiacion","interseccion",31,758,0,0
2019,37,"radiacion","interseccion",31,758,0,0
2019,38,"radiacion","interseccion",31,758,0,0
2019,39,"radiacion","interseccion",31,758,0,0
2019,40,"radiacion","interseccion",31,758,0,0
2019,41,"radiacion","interseccion",31,758,0,0
2019,42,"radiacion","interseccion",31,758,0,0
2019,43,"radiacion","interseccion",31,758,0,0
2019,44,"radiacion","interseccion",31,758,0,0
2019,45,"radiacion","interseccion",31,758,0,0
2019,46,"radiacion","interseccion",31,758,0,0
2019,47,"radiacion","interseccion",31,758,0,0
2019,48,"radiacion","interseccion",31,758,0,0
2019,49,"radiacion","interseccion",31,758,0,0
2019,50,"radiacion","interseccion",31,758,0,0
2019,51,"radiacion","interseccion",31,758,0,0
2019,52,"radiacion","interseccion",31,758,0,0
2020,1,"precipitacion","centro",686,0,0,103
2020,2,"precipitacion","centro",686,0,0,103
2020,3,"precipitacion","centro",686,0,0,103
2020,4,"precipitacion","centro",686,0,0,103
2020,5,"precipitacion","centro",686,0,0,103
2020,6,"precipitacion","centro",686,0,0,103
