"id_celda","celda_raster","x","y","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","altitud_m"
620,1269,-77.0249984655529,3.27499930374324,69.9841367298594,22.6558877069216,22.9187376728425,15.0256902323319,14.9643841271217,659.058959960938
621,1270,-76.9749984648078,3.27499930374324,71.5095112647575,22.6558877069216,22.6156560618144,15.1365230278327,14.9737013406478,1228.84057617188
622,1271,-76.9249984640628,3.27499930374324,61.9980767346345,22.6558877069216,22.3125744232765,15.1365230278327,14.9830185415653,1571.60046386719
623,1272,-76.8749984633177,3.27499930374324,54.2870949032501,22.6558877069216,22.0094869778706,15.1365230278327,14.9923357275816,1747.73608398438
624,1273,-76.8249984625727,3.27499930374324,50.4595956736459,22.6558877069216,21.5170752727068,15.1365230278327,15.0016529284991,2112.88305664062
625,1274,-76.7749984618276,3.27499930374324,44.9364804820373,22.6558877069216,21.0246635148158,15.1365230278327,15.0109701534876,2670.37817382812
626,1275,-76.7249984610826,3.27499930374324,45.5256651182516,22.6558877069216,20.5322517523399,15.1365230278327,15.0202873440889,2760.34399414062
627,1276,-76.6749984603375,3.27499930374324,43.3012130995496,22.6558877069216,20.0398400150813,15.1365230278327,15.0296045129116,2289.12963867188
628,1277,-76.6249984595924,3.27499930374324,39.643518416211,22.6558877069216,19.5474282869926,15.1365230278327,15.038921722999,1573.88928222656
629,1278,-76.5749984588474,3.27499930374324,35.6141943159298,22.6558877069216,19.0550165222241,15.1365230278327,15.0482389204777,1083.57763671875
630,1279,-76.5249984581023,3.27499930374324,33.4992065856663,16.3227455421136,18.5626048147678,15.1365230278327,15.0575561271264,968.276794433594
631,1280,-76.4749984573573,3.27499930374324,31.7534608343759,16.3227455421136,18.0701930373907,15.1365230278327,15.0916419877456,957.891784667969
632,1285,-76.224998453632,3.27499930374324,29.2875270566258,16.3227455421136,15.9984533511675,15.1365230278327,15.3858993030511,1201.0625
633,1286,-76.1749984528869,3.27499930374324,29.498343236028,16.3227455421136,16.2866313342865,15.1365230278327,15.4447507904126,1767.70764160156
634,1287,-76.1249984521419,3.27499930374324,31.0612711665006,16.3227455421136,16.5748093231366,15.1365230278327,15.503602253703,2786.06616210938
635,1288,-76.0749984513968,3.27499930374324,32.7628529548932,16.3227455421136,16.8629873142793,15.1365230278327,15.5624537261633,3644.865234375
583,1224,-77.4249984715133,3.3249993044883,129.786817234869,26.1702300722782,25.4334147526668,15.0256902323319,14.9218811782507,17.2762908935547
584,1225,-77.3749984707683,3.3249993044883,122.47374833146,26.1702300722782,25.1352074581843,15.0256902323319,14.9303593841883,27.1932239532471
585,1226,-77.3249984700232,3.3249993044883,115.011231003472,26.1702300722782,24.8370000490775,15.0256902323319,14.9388375511536,43.1082382202148
586,1227,-77.2749984692782,3.3249993044883,108.370647606941,26.1702300722782,24.5387926972829,15.0256902323319,14.94731575136,90.0765914916992
