"anio","semana","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","fecha"
2013,27,39.5413094734659,20.275095554552,20.2530631741004,16.3950453722095,16.4923058418074,2013-07-02
2014,27,47.5905125579055,20.9786046559192,20.9563018142656,16.4181548582917,16.4470480065304,2014-07-02
2015,27,27.1445727654171,21.104781300959,21.0844657441965,13.335579053306,13.558728540604,2015-07-02
2016,27,92.4609696858131,20.7248228534665,20.7010799052069,14.3515640862134,14.3474338089412,2016-07-01
2017,27,39.450164852615,20.6744314630247,20.6351270828581,15.2224220895906,15.3208804005437,2017-07-02
2018,27,27.6576106788118,20.4936358310043,20.4809034113981,16.4527821401813,16.4772477372395,2018-07-02
2019,27,28.4461256978116,20.868384254222,20.8357923454863,16.2607596594808,16.3656420346252,2019-07-02
2020,27,57.3753951075473,20.3613057192143,20.3513096386768,14.163968975968,14.2352320793419,2020-07-01
2021,27,13.318281909641,20.5687234533771,20.5117372382139,16.5864225268016,16.6925476341136,2021-07-02
2022,27,22.5672374730903,20.6757915318881,20.6388012869365,14.6933339163444,14.7090538806192,2022-07-02
2023,27,31.7113361820883,21.0165850469739,21.0017775293689,14.7305102779288,14.7338639111978,2023-07-02
2024,27,55.9652377426103,20.7644338357553,20.7376706634944,14.179039932896,14.3182350247664,2024-07-01
2025,27,28.1230210434244,20.484121082128,20.4339469195107,15.6000728023295,15.6397042955671,2025-07-02
2010,28,99.9897618168645,19.9851540601636,19.9878261805276,14.6161201869086,14.739115140876,2010-07-09
2011,28,36.0974175547719,19.8510934701814,19.8515039810981,13.7290548332926,13.8859474777133,2011-07-09
2012,28,49.6934383424656,20.4699851041633,20.4465682360591,14.7630507271769,14.8692756894726,2012-07-08
2013,28,20.228964338671,20.2576448743614,20.2333430006622,14.4673387538587,14.534505324183,2013-07-09
2014,28,27.2720894507695,21.095447879491,21.0504313001827,16.4033857239926,16.3503036651945,2014-07-09
2015,28,49.782084941864,20.7974719111495,20.7949347454327,14.2801020041152,14.343567503437,2015-07-09
2016,28,17.9916427121566,20.8607521251756,20.8273343177996,15.7029134372233,15.7830285859177,2016-07-08
2017,28,21.6956072865005,20.4398146620992,20.4295466453619,15.6913348995909,15.7164587877235,2017-07-09
2018,28,22.1066721545712,20.8991104896145,20.857824627234,14.8780905901517,14.977128180401,2018-07-09
2019,28,13.3685306948406,20.4538709748938,20.4403099582772,15.9297020609108,15.9643660717733,2019-07-09
2020,28,41.4483814701742,20.4305141118108,20.4075952452056,16.7773161129076,16.8137476784842,2020-07-08
2021,28,16.5593003232695,20.7574948972585,20.70437705065,15.1296459134049,15.2012922506638,2021-07-09
2022,28,9.72365473136957,20.4485817400429,20.434980264558,14.5086607794025,14.6190806630749,2022-07-09
2023,28,33.0027631542078,21.4946310415907,21.4647335658616,16.3442379712363,16.3795937894037,2023-07-09
2024,28,27.9699482285247,21.1544460138149,21.1129480325793,17.0190525777833,17.0587584451058,2024-07-08
2025,28,28.5980087098158,20.6374968856834,20.5908688164313,16.0477131712888,16.03125284017,2025-07-09
2010,29,61.7650430167729,20.3723098196024,20.3480067850897,15.2397440668445,15.4078701133283,2010-07-16
2011,29,39.2002129547798,20.3217407941123,20.2933099123896,16.5171655399111,16.6110678302998,2011-07-16
2012,29,55.9196234778135,20.6971114814803,20.6630141728126,17.1424692031593,17.1140773581346,2012-07-15
2013,29,68.2904174171453,20.3247171254617,20.305773199821,14.0482194291607,14.1529460008916,2013-07-16
2014,29,18.7432182271349,21.4583174522,21.4091020228216,15.8571595144689,15.9091487931788,2014-07-16
2015,29,20.2262700452054,20.6512450949444,20.6505305454265,15.8095524429232,15.8021649549723,2015-07-16
2016,29,15.4982352162937,20.3764868102338,20.359790241753,14.4074033119936,14.4339838264287,2016-07-15
2017,29,18.922986274558,20.4675528356702,20.4536494652662,16.2047377828259,16.2578704822863,2017-07-16
2018,29,32.9206604026149,20.7350643980955,20.7119037833923,13.9692461664406,14.0920460801083,2018-07-16
2019,29,30.3712023845914,21.1092528212522,21.0738907082783,16.276133356567,16.2991472527863,2019-07-16
2020,29,17.2766721352891,20.7682299530541,20.7338736147644,17.0764973754438,17.0798705103794,2020-07-15
2021,29,36.018977025855,21.0299043558082,20.9725628566464,15.4380091925752,15.4200600715837,2021-07-16
2022,29,14.5240044897047,20.3862036268496,20.3558967815544,14.4495000755822,14.4903391262533,2022-07-16
