"celda","x","y","dentro_valle","precipitacion","temperatura","radiacion","altitud","disponible_precipitacion","disponible_temperatura","disponible_radiacion","disponible_altitud","caso_completo_4_variables","anio","semana"
921,-75.9249984491616,3.77499931119382,TRUE,14.3701829910278,NA,NA,3800.29443359375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
933,-77.1749984677881,3.72499931044877,TRUE,0,NA,NA,16.6105880737305,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
934,-77.124998467043,3.72499931044877,TRUE,0,NA,NA,16.8224296569824,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
935,-77.074998466298,3.72499931044877,TRUE,0,NA,NA,19.0779399871826,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
936,-77.0249984655529,3.72499931044877,TRUE,0,NA,NA,38.0001258850098,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
937,-76.9749984648079,3.72499931044877,TRUE,0,NA,NA,57.4907684326172,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
938,-76.9249984640628,3.72499931044877,TRUE,17.3103046417236,24.5137844085693,NA,294.245849609375,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
939,-76.8749984633178,3.72499931044877,TRUE,0,24.5137844085693,NA,795.774475097656,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
940,-76.8249984625727,3.72499931044877,TRUE,0,24.5137844085693,NA,1343.96459960938,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
941,-76.7749984618276,3.72499931044877,TRUE,0,NA,NA,1091.05712890625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
942,-76.7249984610826,3.72499931044877,TRUE,0,NA,NA,1316.92004394531,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
943,-76.6749984603375,3.72499931044877,TRUE,0,NA,NA,1121.13244628906,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
944,-76.6249984595925,3.72499931044877,TRUE,0,NA,NA,1279.23059082031,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
945,-76.5749984588474,3.72499931044877,TRUE,0,NA,NA,1386.21984863281,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
946,-76.5249984581023,3.72499931044877,TRUE,0,NA,14.8371429443359,1427.79724121094,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
947,-76.4749984573573,3.72499931044877,TRUE,0,NA,14.8371429443359,1560.30322265625,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
948,-76.4249984566122,3.72499931044877,TRUE,0,NA,NA,1146.73999023438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
949,-76.3749984558672,3.72499931044877,TRUE,0,NA,NA,956.173645019531,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
950,-76.3249984551221,3.72499931044877,TRUE,0,NA,NA,980.789001464844,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
951,-76.2749984543771,3.72499931044877,TRUE,0,19.3292121887207,NA,1030.00476074219,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
952,-76.224998453632,3.72499931044877,TRUE,8.96978855133057,19.3292121887207,NA,1356.76586914062,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
953,-76.1749984528869,3.72499931044877,TRUE,0,NA,NA,2102.953125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
954,-76.1249984521419,3.72499931044877,TRUE,0,NA,NA,3119.93505859375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
955,-76.0749984513968,3.72499931044877,TRUE,0,NA,NA,2950.63208007812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
956,-76.0249984506518,3.72499931044877,TRUE,15.8761615753174,NA,NA,3136.94555664062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
957,-75.9749984499067,3.72499931044877,TRUE,13.7664003372192,NA,NA,3621.12182617188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
971,-77.124998467043,3.67499930970371,TRUE,0,NA,NA,19.3520393371582,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
972,-77.074998466298,3.67499930970371,TRUE,7.40128564834595,NA,NA,33.0118370056152,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
973,-77.0249984655529,3.67499930970371,TRUE,0,NA,NA,64.2014541625977,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
974,-76.9749984648079,3.67499930970371,TRUE,0,NA,NA,116.640823364258,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
975,-76.9249984640628,3.67499930970371,TRUE,0,24.3942127227783,NA,322.251586914062,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
976,-76.8749984633178,3.67499930970371,TRUE,0,24.3942127227783,NA,633.796020507812,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
977,-76.8249984625727,3.67499930970371,TRUE,0,24.3942127227783,NA,1230.88500976562,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
978,-76.7749984618276,3.67499930970371,TRUE,0,NA,NA,1539.41430664062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
979,-76.7249984610826,3.67499930970371,TRUE,0,NA,NA,1444.50146484375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
980,-76.6749984603375,3.67499930970371,TRUE,0,NA,NA,1189.70886230469,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
981,-76.6249984595925,3.67499930970371,TRUE,0,NA,NA,1421.43811035156,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
982,-76.5749984588474,3.67499930970371,TRUE,0,NA,NA,1476.03137207031,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
983,-76.5249984581023,3.67499930970371,TRUE,0,NA,14.8371429443359,1516.34509277344,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
984,-76.4749984573573,3.67499930970371,TRUE,0,NA,14.8371429443359,1266.03271484375,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
985,-76.4249984566122,3.67499930970371,TRUE,0,NA,NA,984.850524902344,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
986,-76.3749984558672,3.67499930970371,TRUE,0,NA,NA,963.954528808594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
987,-76.3249984551221,3.67499930970371,TRUE,0,NA,NA,988.557006835938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
988,-76.2749984543771,3.67499930970371,TRUE,8.6463565826416,19.1319255828857,NA,1023.16107177734,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
989,-76.224998453632,3.67499930970371,TRUE,7.82165431976318,19.1319255828857,NA,1212.46728515625,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
990,-76.1749984528869,3.67499930970371,TRUE,5.62653017044067,NA,NA,2044.90270996094,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
991,-76.1249984521419,3.67499930970371,TRUE,0,NA,NA,2956.97436523438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
992,-76.0749984513968,3.67499930970371,TRUE,0,NA,NA,2389.328125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
993,-76.0249984506518,3.67499930970371,TRUE,16.705883026123,NA,NA,2793.95141601562,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
994,-75.9749984499067,3.67499930970371,TRUE,14.7134943008423,NA,NA,3580.73046875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1008,-77.124998467043,3.62499930895865,TRUE,7.96157455444336,NA,NA,46.3943786621094,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1009,-77.074998466298,3.62499930895865,TRUE,0,NA,NA,56.815128326416,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1010,-77.0249984655529,3.62499930895865,TRUE,0,NA,NA,102.140502929688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1011,-76.9749984648079,3.62499930895865,TRUE,0,NA,NA,285.152496337891,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1012,-76.9249984640628,3.62499930895865,TRUE,0,24.2746410369873,NA,514.394958496094,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1013,-76.8749984633178,3.62499930895865,TRUE,0,24.2746410369873,NA,598.751647949219,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1014,-76.8249984625727,3.62499930895865,TRUE,0,24.2746410369873,NA,1008.32122802734,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1015,-76.7749984618276,3.62499930895865,TRUE,0,NA,NA,1478.14538574219,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1016,-76.7249984610826,3.62499930895865,TRUE,0,NA,NA,1506.36157226562,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1017,-76.6749984603375,3.62499930895865,TRUE,0,NA,NA,1209.05310058594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1018,-76.6249984595925,3.62499930895865,TRUE,0,NA,NA,1478.58081054688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1019,-76.5749984588474,3.62499930895865,TRUE,0,NA,NA,1651.08764648438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1020,-76.5249984581023,3.62499930895865,TRUE,0,NA,14.8371429443359,1497.13940429688,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1021,-76.4749984573573,3.62499930895865,TRUE,0,NA,14.8371429443359,1068.1484375,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1022,-76.4249984566122,3.62499930895865,TRUE,0,NA,NA,953.005187988281,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1023,-76.3749984558672,3.62499930895865,TRUE,0,NA,NA,970.272277832031,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1024,-76.3249984551221,3.62499930895865,TRUE,8.15329551696777,NA,NA,995.829956054688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1025,-76.2749984543771,3.62499930895865,TRUE,7.60205078125,18.9346408843994,NA,1034.16809082031,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1026,-76.224998453632,3.62499930895865,TRUE,7.40477514266968,18.9346408843994,NA,1125.55969238281,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1027,-76.1749984528869,3.62499930895865,TRUE,10.1446580886841,NA,NA,1674.27648925781,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1028,-76.1249984521419,3.62499930895865,TRUE,9.43438720703125,NA,NA,2064.75830078125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1029,-76.0749984513968,3.62499930895865,TRUE,0,NA,NA,2128.43432617188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1030,-76.0249984506518,3.62499930895865,TRUE,0,NA,NA,3060.10424804688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1043,-77.2249984685332,3.57499930821359,TRUE,0,NA,NA,36.294807434082,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1044,-77.1749984677881,3.57499930821359,TRUE,0,NA,NA,57.2176208496094,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1045,-77.124998467043,3.57499930821359,TRUE,0,NA,NA,87.1513366699219,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1046,-77.074998466298,3.57499930821359,TRUE,0,NA,NA,114.683685302734,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1047,-77.0249984655529,3.57499930821359,TRUE,0,NA,NA,178.801406860352,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1048,-76.9749984648079,3.57499930821359,TRUE,0,NA,NA,422.921905517578,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1049,-76.9249984640628,3.57499930821359,TRUE,0,24.1550693511963,NA,956.927490234375,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1050,-76.8749984633178,3.57499930821359,TRUE,0,24.1550693511963,NA,757.549865722656,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1051,-76.8249984625727,3.57499930821359,TRUE,0,24.1550693511963,NA,854.671569824219,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1052,-76.7749984618276,3.57499930821359,TRUE,0,NA,NA,1123.77429199219,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1053,-76.7249984610826,3.57499930821359,TRUE,0,NA,NA,1506.79833984375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1054,-76.6749984603375,3.57499930821359,TRUE,0,NA,NA,1329.34301757812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1055,-76.6249984595925,3.57499930821359,TRUE,0,NA,NA,1567.6259765625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1056,-76.5749984588474,3.57499930821359,TRUE,0,NA,NA,1801.29064941406,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1057,-76.5249984581023,3.57499930821359,TRUE,0,NA,14.8371429443359,1349.96069335938,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1058,-76.4749984573573,3.57499930821359,TRUE,0,NA,14.8371429443359,988.337341308594,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1059,-76.4249984566122,3.57499930821359,TRUE,0,NA,NA,952.574890136719,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1060,-76.3749984558672,3.57499930821359,TRUE,6.97485780715942,NA,NA,969.375061035156,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1061,-76.3249984551221,3.57499930821359,TRUE,8.17823886871338,NA,NA,994.394287109375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1062,-76.2749984543771,3.57499930821359,TRUE,6.78949642181396,18.7373542785645,NA,1036.51501464844,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1063,-76.224998453632,3.57499930821359,TRUE,6.33074998855591,18.7373542785645,NA,1133.84167480469,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1064,-76.1749984528869,3.57499930821359,TRUE,9.01296234130859,NA,NA,1674.81616210938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1065,-76.1249984521419,3.57499930821359,TRUE,9.12691974639893,NA,NA,2178.15234375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1066,-76.0749984513968,3.57499930821359,TRUE,0,NA,NA,2664.85620117188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1067,-76.0249984506518,3.57499930821359,TRUE,0,NA,NA,3396.17236328125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1078,-77.3249984700233,3.52499930746853,TRUE,17.8599796295166,NA,NA,10.4228353500366,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1079,-77.2749984692782,3.52499930746853,TRUE,12.7977628707886,NA,NA,20.7280311584473,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1080,-77.2249984685332,3.52499930746853,TRUE,0,NA,NA,39.6812057495117,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1081,-77.1749984677881,3.52499930746853,TRUE,0,NA,NA,67.1327896118164,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1082,-77.124998467043,3.52499930746853,TRUE,0,NA,NA,86.6690444946289,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1083,-77.074998466298,3.52499930746853,TRUE,0,NA,NA,165.392303466797,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1084,-77.0249984655529,3.52499930746853,TRUE,0,NA,NA,420.870574951172,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1085,-76.9749984648079,3.52499930746853,TRUE,0,NA,NA,559.199157714844,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1086,-76.9249984640628,3.52499930746853,TRUE,0,24.0354976654053,NA,962.422607421875,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1087,-76.8749984633178,3.52499930746853,TRUE,0,24.0354976654053,NA,997.434204101562,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1088,-76.8249984625727,3.52499930746853,TRUE,0,24.0354976654053,NA,1195.12939453125,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1089,-76.7749984618276,3.52499930746853,TRUE,0,NA,NA,1344.21545410156,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1090,-76.7249984610826,3.52499930746853,TRUE,0,NA,NA,1570.28674316406,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1091,-76.6749984603375,3.52499930746853,TRUE,0,NA,NA,1602.81372070312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1092,-76.6249984595925,3.52499930746853,TRUE,0,NA,NA,1729.04504394531,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1093,-76.5749984588474,3.52499930746853,TRUE,0,NA,NA,1739.09912109375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1094,-76.5249984581023,3.52499930746853,TRUE,0,NA,14.8371429443359,1165.43579101562,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1095,-76.4749984573573,3.52499930746853,TRUE,0,NA,14.8371429443359,953.00390625,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1096,-76.4249984566122,3.52499930746853,TRUE,3.89761281013489,NA,NA,951.653686523438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1097,-76.3749984558672,3.52499930746853,TRUE,4.32140445709229,NA,NA,964.829650878906,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1098,-76.3249984551221,3.52499930746853,TRUE,4.56059265136719,NA,NA,987.3486328125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1099,-76.2749984543771,3.52499930746853,TRUE,5.51889753341675,18.5400695800781,NA,1023.96124267578,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1100,-76.224998453632,3.52499930746853,TRUE,6.28106117248535,18.5400695800781,NA,1162.86181640625,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1101,-76.1749984528869,3.52499930746853,TRUE,9.16039180755615,NA,NA,1742.09216308594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1102,-76.1249984521419,3.52499930746853,TRUE,8.73209667205811,NA,NA,2400.97729492188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1103,-76.0749984513968,3.52499930746853,TRUE,9.0870475769043,NA,NA,3323.83471679688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1104,-76.0249984506518,3.52499930746853,TRUE,0,NA,NA,3687.83422851562,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1115,-77.3249984700233,3.47499930672348,TRUE,21.2292442321777,NA,NA,18.8155994415283,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1116,-77.2749984692782,3.47499930672348,TRUE,15.4920015335083,NA,NA,33.4105911254883,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1117,-77.2249984685332,3.47499930672348,TRUE,0,NA,NA,51.3187103271484,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1118,-77.1749984677881,3.47499930672348,TRUE,0,NA,NA,52.6558036804199,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1119,-77.124998467043,3.47499930672348,TRUE,0,NA,NA,77.1768417358398,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1120,-77.074998466298,3.47499930672348,TRUE,0,NA,NA,192.82975769043,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1121,-77.0249984655529,3.47499930672348,TRUE,0,NA,NA,465.142120361328,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1122,-76.9749984648079,3.47499930672348,TRUE,5.30162715911865,NA,NA,665.512451171875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1123,-76.9249984640628,3.47499930672348,TRUE,4.02786302566528,23.9094276428223,NA,1030.67517089844,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1124,-76.8749984633178,3.47499930672348,TRUE,0,23.9094276428223,NA,1202.16638183594,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1125,-76.8249984625727,3.47499930672348,TRUE,0,23.9094276428223,NA,1252.81640625,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1126,-76.7749984618276,3.47499930672348,TRUE,0,NA,NA,1725.45666503906,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1127,-76.7249984610826,3.47499930672348,TRUE,0,NA,NA,2002.93566894531,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1128,-76.6749984603375,3.47499930672348,TRUE,0,NA,NA,2031.27136230469,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1129,-76.6249984595925,3.47499930672348,TRUE,0,NA,NA,1789.14611816406,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1130,-76.5749984588474,3.47499930672348,TRUE,0,NA,NA,1410.84558105469,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1131,-76.5249984581023,3.47499930672348,TRUE,0,NA,14.8371429443359,1063.49499511719,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1132,-76.4749984573573,3.47499930672348,TRUE,0,NA,14.8371429443359,951.651184082031,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1133,-76.4249984566122,3.47499930672348,TRUE,0,NA,NA,951.803405761719,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1134,-76.3749984558672,3.47499930672348,TRUE,7.51674270629883,NA,NA,962.728698730469,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1135,-76.3249984551221,3.47499930672348,TRUE,5.70207786560059,NA,NA,978.887817382812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1136,-76.2749984543771,3.47499930672348,TRUE,9.61544418334961,18.394998550415,NA,1008.08697509766,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1137,-76.224998453632,3.47499930672348,TRUE,5.79103422164917,18.394998550415,NA,1197.71923828125,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1138,-76.1749984528869,3.47499930672348,TRUE,10.0708675384521,NA,NA,1941.87316894531,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1139,-76.1249984521419,3.47499930672348,TRUE,9.67042827606201,NA,NA,2649.87182617188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1140,-76.0749984513968,3.47499930672348,TRUE,10.0202531814575,NA,NA,3530.49462890625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1141,-76.0249984506518,3.47499930672348,TRUE,16.0966110229492,NA,NA,3787.95874023438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1151,-77.3749984707683,3.42499930597842,TRUE,22.1362037658691,NA,NA,14.0463418960571,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1152,-77.3249984700233,3.42499930597842,TRUE,18.1140365600586,NA,NA,22.7166137695312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1153,-77.2749984692782,3.42499930597842,TRUE,0,NA,NA,45.7262382507324,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1154,-77.2249984685332,3.42499930597842,TRUE,0,NA,NA,86.599739074707,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1155,-77.1749984677881,3.42499930597842,TRUE,0,NA,NA,64.3859710693359,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1156,-77.124998467043,3.42499930597842,TRUE,0,NA,NA,71.2607345581055,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1157,-77.074998466298,3.42499930597842,TRUE,0,NA,NA,234.027435302734,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1158,-77.0249984655529,3.42499930597842,TRUE,0,NA,NA,460.963500976562,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1159,-76.9749984648079,3.42499930597842,TRUE,3.90567970275879,NA,NA,808.31884765625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1160,-76.9249984640628,3.42499930597842,TRUE,3.87921094894409,23.77685546875,NA,1335.34338378906,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1161,-76.8749984633178,3.42499930597842,TRUE,0,23.77685546875,NA,1570.08190917969,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1162,-76.8249984625727,3.42499930597842,TRUE,0,23.77685546875,NA,1463.97534179688,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1163,-76.7749984618276,3.42499930597842,TRUE,0,NA,NA,1763.32446289062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1164,-76.7249984610826,3.42499930597842,TRUE,0,NA,NA,2395.0126953125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1165,-76.6749984603375,3.42499930597842,TRUE,0,NA,NA,2571.05322265625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1166,-76.6249984595925,3.42499930597842,TRUE,0,NA,NA,1881.70971679688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1167,-76.5749984588474,3.42499930597842,TRUE,0,NA,NA,1253.45971679688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1168,-76.5249984581023,3.42499930597842,TRUE,0,NA,14.8371429443359,984.429748535156,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1169,-76.4749984573573,3.42499930597842,TRUE,0,NA,14.8371429443359,951.992858886719,TRUE,FALSE,TRUE,TRUE,FALSE,2024,10
1170,-76.4249984566122,3.42499930597842,TRUE,0,NA,NA,954.662475585938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1171,-76.3749984558672,3.42499930597842,TRUE,6.3586277961731,NA,NA,966.371765136719,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1172,-76.3249984551221,3.42499930597842,TRUE,8.09537887573242,NA,NA,983.023986816406,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1173,-76.2749984543771,3.42499930597842,TRUE,6.10844659805298,18.3021411895752,NA,1015.86108398438,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1174,-76.224998453632,3.42499930597842,TRUE,8.7170467376709,18.3021411895752,NA,1154.78125,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
1175,-76.1749984528869,3.42499930597842,TRUE,6.37008094787598,NA,NA,1738.416015625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1176,-76.1249984521419,3.42499930597842,TRUE,9.55679798126221,NA,NA,2421.17333984375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1177,-76.0749984513968,3.42499930597842,TRUE,9.59020614624023,NA,NA,3203.0234375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1188,-77.3749984707683,3.37499930523336,TRUE,0,NA,NA,20.3139991760254,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1189,-77.3249984700233,3.37499930523336,TRUE,0,NA,NA,41.2873725891113,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1190,-77.2749984692782,3.37499930523336,TRUE,0,NA,NA,64.4851531982422,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1191,-77.2249984685332,3.37499930523336,TRUE,0,NA,NA,96.9115753173828,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1192,-77.1749984677881,3.37499930523336,TRUE,0,NA,NA,83.5121688842773,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1193,-77.124998467043,3.37499930523336,TRUE,0,NA,NA,91.8039016723633,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1194,-77.074998466298,3.37499930523336,TRUE,0,NA,NA,292.806304931641,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1195,-77.0249984655529,3.37499930523336,TRUE,0,NA,NA,675.032287597656,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1196,-76.9749984648079,3.37499930523336,TRUE,0,NA,NA,901.396423339844,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
1197,-76.9249984640628,3.37499930523336,TRUE,3.70067262649536,23.6442832946777,NA,1399.70300292969,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
